time,kf_x0,kf_x1,kf_x2,kf_x3,qei_alpha_estimate,qei_omega,qei_omega_filtered,qei_theta,motor_voltage
0.909,0.823792338371277,1.84682047367096,0.683171331882477,-0.175334990024567,0.334300249814987,1.53398084640503,1.84819400310516,0.826184034347534,9.99062252044678
0.91,0.825714449087779,1.84756358464559,0.682986577351888,-0.175261522332827,0.325741936763128,2.04530779520671,1.8489439090093,0.828229268391927,9.98955345153809
0.911,0.827636559804281,1.84830669562022,0.682801822821299,-0.175188054641088,0.317183623711268,2.55663474400838,1.84969381491343,0.83027450243632,9.98848438262939
0.912,0.829558670520782,1.84904980659485,0.68261706829071,-0.175114586949348,0.308625310659409,3.06796169281006,1.85044372081757,0.832319736480713,9.9874153137207
0.913,0.831169292330742,1.84952241182327,0.682407110929489,-0.175498966127634,0.301392734050751,2.6844664812088,1.85055062174797,0.833776965737343,9.98649406433105
0.914,0.832779914140701,1.8499950170517,0.682197153568268,-0.17588334530592,0.294160157442093,2.30097126960754,1.85065752267838,0.835234194993973,9.98557281494141
0.915,0.834390535950661,1.85046762228012,0.681987196207047,-0.176267724484205,0.286927580833435,1.91747605800629,1.85076442360878,0.836691424250603,9.98465156555176
0.916,0.83600115776062,1.85094022750854,0.681777238845825,-0.176652103662491,0.279695004224777,1.53398084640503,1.85087132453918,0.838148653507233,9.98373031616211
0.917,0.837944130102793,1.85105999310811,0.681541005770365,-0.176337376236916,0.268575141827265,1.53398084640503,1.85097579161326,0.840091625849406,9.9818442662557
0.918,0.839887102444967,1.85117975870768,0.681304772694906,-0.17602264881134,0.257455279429754,1.53398084640503,1.85108025868734,0.842034598191579,9.97995821634929
0.919,0.84183007478714,1.85129952430725,0.681068539619446,-0.175707921385765,0.246335417032242,1.53398084640503,1.85118472576141,0.843977570533752,9.97807216644287
0.92,0.843875308831533,1.85194635391235,0.68074377377828,-0.176401322086652,0.238733246922493,2.04530779520671,1.85238524278005,0.846125066280365,9.97647094726562
0.921,0.845920542875926,1.85259318351746,0.680419007937114,-0.177094722787539,0.231131076812744,2.55663474400838,1.85358575979869,0.848272562026978,9.97486972808838
0.922,0.847965776920319,1.85324001312256,0.680094242095947,-0.177788123488426,0.223528906702995,3.06796169281006,1.85478627681732,0.85042005777359,9.97326850891113
0.923,0.849908749262492,1.85395073890686,0.679737130800883,-0.178671345114708,0.214367126425107,2.55663474400838,1.85526923338572,0.852567553520203,9.97150580088298
0.924,0.851851721604665,1.85466146469116,0.679380019505819,-0.17955456674099,0.205205346147219,2.04530779520671,1.85575218995412,0.854715049266815,9.96974309285482
0.925,0.853794693946838,1.85537219047546,0.679022908210754,-0.180437788367271,0.196043565869331,1.53398084640503,1.85623514652252,0.856862545013428,9.96798038482666
0.926,0.855788797140121,1.855822712183,0.678760424256325,-0.180882196873426,0.18912959843874,1.91747605800629,1.85701328516006,0.85901004076004,9.96653747558594
0.927,0.857782900333405,1.85627323389053,0.678497940301895,-0.181326605379581,0.182215631008148,2.30097126960754,1.85779142379761,0.861157536506653,9.96509456634521
0.928,0.859777003526688,1.85672375559807,0.678235456347466,-0.181771013885736,0.175301663577557,2.6844664812088,1.85856956243515,0.863305032253265,9.96365165710449
0.929,0.861771106719971,1.8571742773056,0.677972972393036,-0.182215422391891,0.168387696146965,3.06796169281006,1.85934770107269,0.865452527999878,9.96220874786377
0.93,0.863550460338593,1.85811412334442,0.67757169008255,-0.183645489811897,0.161241319775581,2.76116552352905,1.85965533256531,0.867047810554505,9.96051807403565
0.931,0.865329813957214,1.85905396938324,0.677170407772064,-0.185075557231903,0.154094943404198,2.45436935424805,1.85996296405792,0.868643093109131,9.95882740020752
0.932,0.867109167575836,1.85999381542206,0.676769125461578,-0.186505624651909,0.146948567032814,2.14757318496704,1.86027059555054,0.870238375663757,9.95713672637939
0.933,0.868888521194458,1.86093366146088,0.676367843151092,-0.187935692071915,0.13980219066143,1.84077701568604,1.86057822704315,0.871833658218384,9.95544605255127
