time,qei_theta,qei_omega_filtered,qei_alpha_estimate,reference_position,reference_velocity,reference_acceleration
1339.767,1.05934977531433,1.41072106361389,-0.828437566757202,1.0563862323761,1.43121671676636,-2
1339.768,1.06078171730042,1.40927012761434,-0.872537175814311,1.05781451861064,1.42921662330627,-2
1339.769,1.0622136592865,1.40781919161479,-0.916636784871419,1.05924280484517,1.42721652984619,-2
1339.77,1.06364560127258,1.40636825561523,-0.960736393928528,1.06067109107971,1.42521643638611,-2
1339.771,1.0648729801178,1.40447215239207,-1.04708584149679,1.06256612141927,1.422549645106,-2
1339.772,1.06610035896301,1.4025760491689,-1.13343528906504,1.06446115175883,1.41988285382589,-2
1339.773,1.06732773780823,1.40067994594574,-1.2197847366333,1.06635618209839,1.41721606254578,-2
1339.774,1.0689641634622,1.39908579985313,-1.22989026705347,1.06777048110951,1.41521596908584,-2
1339.775,1.07060058911654,1.39749165376015,-1.23999579747595,1.06918478012096,1.41321587562546,-2
1339.776,1.07223701477051,1.39589750766754,-1.25010132789612,1.07059907913208,1.41121578216553,-2
1339.777,1.0734643638134,1.39464604854584,-1.21988236904144,1.07200637459755,1.40921568870544,-2
1339.778,1.07469171285629,1.39339458942413,-1.18966341018677,1.07341367006302,1.40721559524536,-2
1339.779,1.07591906189919,1.39214313030243,-1.15944445133209,1.07482096552849,1.40521550178528,-2
1339.78,1.07714641094208,1.39089167118073,-1.12922549247742,1.07622826099396,1.4032154083252,-2
1339.781,1.07845050096504,1.38900634646426,-1.26133778690541,1.0776275098323,1.40121531486523,-2
1339.782,1.07975459098801,1.3871210217478,-1.3934500813334,1.07902675867065,1.39921522140526,-2
1339.783,1.08105868101098,1.38523569703134,-1.52556237576139,1.08042600750899,1.39721512794529,-2
1339.784,1.08236277103424,1.38335037231445,-1.65767467021942,1.08182525634766,1.39521503448486,-2
1339.785,1.08389699459076,1.38206509749095,-1.62007069587708,1.08321754137675,1.39321494102478,-2
1339.786,1.08543121814728,1.38077982266744,-1.58246672153473,1.08460982640584,1.3912148475647,-2
1339.787,1.0869654417038,1.37949454784393,-1.54486274719238,1.08600211143494,1.38921475410461,-2
1339.788,1.08829506238302,1.37765002250671,-1.51813733577728,1.08738839626312,1.38721466064453,-2
1339.789,1.08962468306224,1.37580549716949,-1.49141192436218,1.08877468109131,1.38521456718445,-2
1339.79,1.09095430374146,1.37396097183228,-1.46468651294708,1.09016096591949,1.38321447372437,-2
1339.791,1.0922839641571,1.37201833724976,-1.53443423906962,1.09154125054677,1.38121438026428,-2
1339.792,1.09361362457275,1.37007570266724,-1.60418196519216,1.09292153517405,1.3792142868042,-2
1339.793,1.0949432849884,1.36813306808472,-1.6739296913147,1.09430181980133,1.37721419334412,-2
1339.794,1.09668203194962,1.36603053410816,-1.72570188841015,1.09613287448911,1.3745474020636,-2
1339.795,1.09842077891045,1.36392800013208,-1.77747408549383,1.09796392917647,1.37188061078369,-2
1339.796,1.10015952587128,1.36182546615601,-1.82924628257751,1.09979498386383,1.36921381950378,-2
1339.797,1.10120270252228,1.36017513275146,-1.75209708213806,1.10088717937469,1.36761374473572,-2
1339.798,1.10224587917328,1.35852479934692,-1.67494788169861,1.10197937488556,1.36601366996765,-2
1339.799,1.10328905582428,1.35687446594238,-1.59779868125916,1.10307157039642,1.36441359519959,-2
1339.8,1.10433223247528,1.35522413253784,-1.5206494808197,1.10416376590729,1.36281352043152,-2
1339.801,1.10537540912628,1.3535737991333,-1.44350028038025,1.10525596141815,1.36121344566345,-2
1339.802,1.10711419582354,1.35134804248827,-1.60229146479357,1.10661427179962,1.35921335220352,-2
1339.803,1.10885298252079,1.34912228584323,-1.76108264920689,1.10797258218109,1.35721325874359,-2
1339.804,1.11059176921844,1.34689652919769,-1.91987383365631,1.10933089256287,1.3552131652832,-2
1339.805,1.11174240708351,1.34512576460838,-1.81555858254433,1.11068215966225,1.35321307182312,-2
1339.806,1.11289304494858,1.34335500001907,-1.71124333143234,1.11203342676163,1.35121297836304,-2
1339.807,1.11404368281364,1.34158423542976,-1.60692808032036,1.11338469386101,1.34921288490295,-2
1339.808,1.11519432067871,1.33981347084045,-1.50261282920837,1.11473596096039,1.34721279144287,-2
1339.809,1.1166518330574,1.33741477131844,-1.44905665516853,1.11641380190849,1.34471267461777,-2
1339.81,1.1181093454361,1.33501607179642,-1.39550048112869,1.1180916428566,1.34221255779266,-2
1339.811,1.11956685781479,1.3326173722744,-1.34194430708885,1.1197694838047,1.33971244096756,-2
1339.812,1.12102437019348,1.33021867275238,-1.28838813304901,1.12144732475281,1.33721232414246,-2
1339.813,1.12225171923658,1.32869985699628,-1.29863247275527,1.12278059124969,1.33521223068203,-2
1339.814,1.12347906827941,1.32718104124052,-1.3088768124592,1.12411385774628,1.33321213722206,-2
1339.815,1.12470641732223,1.32566222548476,-1.31912115216313,1.12544712424286,1.33121204376209,-2
1339.816,1.12593376636505,1.324143409729,-1.32936549186707,1.12678039073944,1.32921195030212,-2
1339.817,1.12723782658577,1.32258120179176,-1.42702287435532,1.1277751326561,1.32771188020706,-2
1339.818,1.12854188680649,1.32101899385452,-1.52468025684357,1.12876987457275,1.326211810112,-2
1339.819,1.12984594702721,1.31945678591728,-1.62233763933182,1.12976461648941,1.32471174001694,-2
1339.82,1.13115000724792,1.31789457798004,-1.71999502182007,1.13075935840607,1.32321166992188,-2
1339.821,1.13219325542445,1.31642479896552,-1.66873013973469,1.13207759857172,1.32121157646188,-2
1339.822,1.13323650360098,1.314955019951,-1.61746525764932,1.13339583873737,1.31921148300189,-2
1339.823,1.13427975177774,1.31348524093615,-1.56620037555228,1.13471407890332,1.31721138954144,-2
1339.824,1.13532299995427,1.31201546192163,-1.51493549346691,1.13603231906897,1.31521129608145,-2
1339.825,1.1363662481308,1.3105456829071,-1.46367061138153,1.13735055923462,1.31321120262146,-2
1339.826,1.13759362697601,1.30886524915695,-1.45519125461578,1.13865986466408,1.31121110916138,-2
1339.827,1.13882100582123,1.3071848154068,-1.44671189785004,1.13996917009354,1.30921101570129,-2
1339.828,1.14004838466644,1.30550438165665,-1.43823254108429,1.14127847552299,1.30721092224121,-2
1339.829,1.14127576351166,1.30382394790649,-1.42975318431854,1.14258778095245,1.30521082878113,-2
1339.83,1.1425031423568,1.30171704292309,-1.30590184033621,1.14388903975479,1.30321073532116,-2
1339.831,1.14373052120195,1.29961013793969,-1.18205049635388,1.14519029855713,1.30121064186119,-2
1339.832,1.14495790004737,1.29750323295581,-1.05819915234339,1.14649155735977,1.29921054840077,-2
1339.833,1.14618527889252,1.29539632797241,-0.934347808361053,1.14779281616211,1.2972104549408,-2
1339.834,1.14748933911324,1.29364573955536,-1.01010598242283,1.14908608794212,1.29521036148071,-2
1339.835,1.14879339933395,1.29189515113831,-1.0858641564846,1.15037935972214,1.29321026802063,-2
1339.836,1.15009745955467,1.29014456272125,-1.16162233054638,1.15167263150215,1.29121017456055,-2
1339.837,1.15140151977539,1.2883939743042,-1.23738050460815,1.15296590328217,1.28921008110046,-2
1339.838,1.15262886881828,1.28687736392021,-1.21631637215614,1.15425115823746,1.28720998764038,-2
1339.839,1.15385621786118,1.28536075353622,-1.19525223970413,1.15553641319275,1.2852098941803,-2
1339.84,1.15508356690407,1.28384414315224,-1.17418810725212,1.15682166814804,1.28320980072021,-2
1339.841,1.15631091594696,1.28232753276825,-1.15312397480011,1.15810692310333,1.28120970726013,-2
1339.842,1.15730816125887,1.2809513211248,-1.18319973350084,1.15906566381471,1.27970963716481,-2
1339.843,1.15830540657055,1.27957510948166,-1.21327549219473,1.16002440452587,1.27820956706984,-2
1339.844,1.15930265188223,1.27819889783851,-1.24335125088863,1.16098314523702,1.27670949697486,-2
1339.845,1.16029989719391,1.27682268619537,-1.27342700958252,1.16194188594818,1.27520942687988,-2
1339.846,1.16162955760956,1.27475810050964,-1.36514898141225,1.16363688309987,1.27254263559977,-2
1339.847,1.16295921802521,1.27269351482391,-1.45687095324198,1.16533188025157,1.26987584431966,-2
1339.848,1.16428887844086,1.27062892913818,-1.54859292507172,1.16702687740326,1.26720905303955,-2
1339.849,1.16551625728598,1.26878798007979,-1.54545239607517,1.16829113165528,1.26520895957962,-2
1339.85,1.1667436361311,1.2669470310214,-1.54231186707862,1.1695553859073,1.26320886611969,-2
1339.851,1.16797101497622,1.265106081963,-1.53917133808207,1.17081964015932,1.26120877265976,-2
1339.852,1.16930067539215,1.26344986756643,-1.43043887615204,1.17207789421082,1.25920867919922,-2
1339.853,1.1706303358078,1.26179365317027,-1.32170641422272,1.17333614826202,1.25720858573914,-2
1339.854,1.17195999622345,1.26013743877411,-1.2129739522934,1.17459440231323,1.25520849227905,-2
1339.855,1.17308509349823,1.25786197185516,-1.261123975118,1.17584665616353,1.25320839881897,-2
1339.856,1.17421019077301,1.25558650493622,-1.30927399794261,1.17709891001383,1.25120830535889,-2
1339.857,1.17533528804779,1.25331103801727,-1.35742402076721,1.17835116386414,1.2492082118988,-2
1339.858,1.17648592591279,1.25205272436149,-1.42207762598624,1.17959645390503,1.24720811843883,-2
1339.859,1.17763656377779,1.25079441070571,-1.48673123120527,1.18084174394593,1.24520802497887,-2
1339.86,1.17878720164279,1.24953609704993,-1.55138483642429,1.18208703398683,1.2432079315189,-2
1339.861,1.17993783950806,1.24827778339386,-1.61603844165802,1.18333232402802,1.24120783805847,-2
1339.862,1.18106285730998,1.2463093996048,-1.36765299240748,1.18457059065501,1.23920774459839,-2
1339.863,1.1821878751119,1.24434101581573,-1.11926754315694,1.185808857282,1.23720765113831,-2
1339.864,1.18331289291382,1.24237263202667,-0.870882093906403,1.187047123909,1.23520755767822,-2
1339.865,1.18454027175903,1.24027574062347,-1.11592022577922,1.18827939033508,1.23320746421814,-2
1339.866,1.18576765060425,1.23817884922028,-1.36095835765203,1.18951165676117,1.23120737075806,-2
1339.867,1.18699502944946,1.23608195781708,-1.60599648952484,1.19074392318726,1.22920727729797,-2
1339.868,1.18822240829468,1.23462951183319,-1.47661451498667,1.19197018941244,1.22720718383789,-2
1339.869,1.18944978713989,1.2331770658493,-1.34723254044851,1.19319645563761,1.22520709037781,-2
1339.87,1.19067716598511,1.23172461986542,-1.21785056591034,1.19442272186279,1.22320699691772,-2
1339.871,1.19200682640096,1.22962796688048,-1.5526839892577,1.19564298788725,1.22120690345734,-2
1339.872,1.19333648681651,1.22753131389602,-1.88751741252894,1.19686325391143,1.21920680999741,-2
1339.873,1.19466614723206,1.22543466091156,-2.22235083580017,1.19808351993561,1.21720671653748,-2
1339.874,1.19558668136597,1.22354489564896,-2.02704620361328,1.19929677248001,1.21520662307739,-2
1339.875,1.19650721549988,1.22165513038635,-1.83174157142639,1.20051002502441,1.21320652961731,-2
1339.876,1.19742774963379,1.21976536512375,-1.6364369392395,1.20172327756882,1.21120643615723,-2
1339.877,1.1983482837677,1.21787559986115,-1.44113230705261,1.20293653011322,1.20920634269714,-2
1339.878,1.19967794418325,1.21640074253093,-1.37495915095513,1.20414280891409,1.20720624923721,-2
1339.879,1.2010076045988,1.21492588520072,-1.30878599485765,1.20534908771497,1.20520615577728,-2
1339.88,1.20233726501465,1.21345102787018,-1.24261283874512,1.20655536651611,1.20320606231689,-2
1339.881,1.20341119170189,1.21208271384239,-1.23856991529465,1.20775461196899,1.20120596885681,-2
1339.882,1.20448511838913,1.21071439981461,-1.23452699184418,1.20895385742188,1.19920587539673,-2
1339.883,1.20555904507637,1.20934608578682,-1.23048406839371,1.21015310287476,1.19720578193665,-2
1339.884,1.20663297176361,1.20797777175903,-1.22644114494324,1.21135234832764,1.19520568847656,-2
1339.885,1.20778360962868,1.20600175857544,-1.17743545770645,1.21254363656044,1.19320559501648,-2
1339.886,1.20893424749374,1.20402574539185,-1.12842977046967,1.21373492479324,1.1912055015564,-2
1339.887,1.21008488535881,1.20204973220825,-1.07942408323288,1.21492621302605,1.18920540809631,-2
1339.888,1.21123552322388,1.20007371902466,-1.03041839599609,1.21611750125885,1.18720531463623,-2
1339.889,1.21256518363943,1.197908639908,-1.11776860554351,1.21730172634116,1.1852052211763,-2
1339.89,1.21389484405528,1.19574356079085,-1.20511881511079,1.21848595142373,1.18320512771591,-2
1339.891,1.21522450447083,1.19357848167419,-1.2924690246582,1.21967017650604,1.18120503425598,-2
1339.892,1.21629846096039,1.19245859980583,-1.35371509194374,1.220847427845,1.1792049407959,-2
1339.893,1.21737241744995,1.19133871793747,-1.41496115922928,1.22202467918396,1.17720484733582,-2
1339.894,1.21844637393951,1.19021883606911,-1.47620722651482,1.22320193052292,1.17520475387573,-2
1339.895,1.21952033042908,1.18909895420074,-1.53745329380035,1.22437918186188,1.17320466041565,-2
1339.896,1.22059428691864,1.18690130114555,-1.4515306353569,1.22554844617844,1.17120456695557,-2
1339.897,1.2216682434082,1.18470364809036,-1.36560797691345,1.226717710495,1.16920447349548,-2
1339.898,1.22274219989777,1.18250599503517,-1.27968531847,1.22788697481155,1.1672043800354,-2
1339.899,1.22381615638733,1.18030834197998,-1.19376266002655,1.22905623912811,1.16520428657532,-2
1339.9,1.22481340169924,1.17877590656254,-1.22099837661254,1.23021751642247,1.16320419311489,-2
1339.901,1.22581064701092,1.17724347114546,-1.24823409319234,1.23137879371656,1.16120409965492,-2
1339.902,1.2268078923226,1.17571103572837,-1.27546980977213,1.23254007101066,1.15920400619495,-2
1339.903,1.22780513763428,1.17417860031128,-1.30270552635193,1.23370134830475,1.15720391273499,-2
1339.904,1.22895580530167,1.17209553718567,-1.39417764544487,1.23485460877419,1.1552038192749,-2
1339.905,1.23010647296906,1.17001247406006,-1.48564976453781,1.23600786924362,1.15320372581482,-2
1339.906,1.23125714063644,1.16792941093445,-1.57712188363075,1.23716112971306,1.15120363235474,-2
1339.907,1.23240780830383,1.16584634780884,-1.66859400272369,1.2383143901825,1.14920353889465,-2
1339.908,1.23348176479333,1.16443410515793,-1.62697827816246,1.23945963382714,1.14720344543468,-2
1339.909,1.23455572128308,1.16302186250671,-1.58536255359177,1.24060487747205,1.14520335197426,-2
1339.91,1.23562967777258,1.1616096198558,-1.54374682903053,1.2417501211167,1.14320325851429,-2
1339.911,1.23670363426208,1.1601973772049,-1.5021311044693,1.24289536476135,1.14120316505432,-2
1339.912,1.23803329467773,1.15800631046295,-1.53040313720703,1.24403365453084,1.13920307159424,-2
1339.913,1.23936295509338,1.15581524372101,-1.55867516994476,1.24517194430033,1.13720297813416,-2
1339.914,1.24069261550903,1.15362417697906,-1.5869472026825,1.24631023406982,1.13520288467407,-2
1339.915,1.24168983101845,1.15169036388397,-1.44811999797821,1.24744147062302,1.13320279121399,-2
1339.916,1.24268704652786,1.14975655078888,-1.30929279327393,1.24857270717621,1.13120269775391,-2
1339.917,1.24368426203728,1.14782273769379,-1.17046558856964,1.2497039437294,1.12920260429382,-2
1339.918,1.24468147754669,1.14588892459869,-1.03163838386536,1.25083518028259,1.12720251083374,-2
1339.919,1.24583214521428,1.14425083994837,-1.16156560184787,1.2519584596159,1.12520241737332,-2
1339.92,1.2469828128816,1.14261275529843,-1.29149281980084,1.25308173894895,1.12320232391335,-2
1339.921,1.24813348054892,1.14097467064848,-1.42142003775381,1.254205018282,1.12120223045338,-2
1339.922,1.24928414821625,1.13933658599854,-1.55134725570679,1.25532829761505,1.11920213699341,-2
1339.923,1.25028139352798,1.13736647367477,-1.50602453947067,1.25644353032112,1.11720204353333,-2
1339.924,1.25127863883972,1.13539636135101,-1.46070182323456,1.25755876302719,1.11520195007324,-2
1339.925,1.25227588415146,1.13342624902725,-1.41537910699844,1.25867399573326,1.11320185661316,-2
1339.926,1.2532731294632,1.13145613670349,-1.37005639076233,1.25978922843933,1.11120176315308,-2
1339.927,1.25442379713052,1.12991383671769,-1.37300372123702,1.26117205619804,1.10870164632811,-2
1339.928,1.25557446479784,1.1283715367319,-1.3759510517117,1.26255488395675,1.10620152950315,-2
1339.929,1.25672513246543,1.12682923674575,-1.37889838218706,1.26393771171578,1.10370141267762,-2
1339.93,1.25787580013275,1.12528693675995,-1.38184571266174,1.26532053947449,1.10120129585266,-2
1339.931,1.25867359638214,1.12345240116119,-1.38490285873413,1.26619834899902,1.09960122108459,-2
1339.932,1.25947139263153,1.12161786556244,-1.38796000480652,1.26707615852356,1.09800114631653,-2
1339.933,1.26026918888092,1.11978332996368,-1.39101715087891,1.2679539680481,1.09640107154846,-2
1339.934,1.26106698513031,1.11794879436493,-1.39407429695129,1.26883177757263,1.0948009967804,-2
1339.935,1.2618647813797,1.11611425876617,-1.39713144302368,1.26970958709717,1.09320092201233,-2
1339.936,1.2629387378692,1.11425250768672,-1.32244843244977,1.27079880237573,1.09120082855236,-2
1339.937,1.2640126943587,1.11239075660727,-1.24776542187586,1.2718880176543,1.08920073509239,-2
1339.938,1.26508665084845,1.11052900552739,-1.17308241128497,1.27297723293311,1.08720064163197,-2
1339.939,1.26616060733795,1.10866725444794,-1.09839940071106,1.27406644821167,1.085200548172,-2
1339.94,1.26723456382751,1.10723960399628,-1.25078338384628,1.27514770627022,1.08320045471191,-2
1339.941,1.26830852031708,1.10581195354462,-1.40316736698151,1.27622896432877,1.08120036125183,-2
1339.942,1.26938247680664,1.10438430309296,-1.55555135011673,1.27731022238731,1.07920026779175,-2
1339.943,1.2704564332962,1.1029566526413,-1.70793533325195,1.27839148044586,1.07720017433167,-2
1339.944,1.27137693762779,1.10122975707054,-1.69309884309769,1.27946475148201,1.07520008087158,-2
1339.945,1.27229744195938,1.09950286149979,-1.67826235294342,1.28053802251816,1.0731999874115,-2
1339.946,1.27321794629097,1.09777596592903,-1.66342586278915,1.28161129355431,1.07119989395142,-2
1339.947,1.27413845062256,1.09604907035828,-1.64858937263489,1.28268456459045,1.06919980049133,-2
1339.948,1.2752124071123,1.09424740076034,-1.4947165548539,1.28374981880206,1.06719970703091,-2
1339.949,1.27628636360181,1.09244573116282,-1.3408437371079,1.28481507301343,1.06519961357094,-2
1339.95,1.27736032009131,1.0906440615653,-1.1869709193619,1.28588032722479,1.06319952011097,-2
1339.951,1.27843427658081,1.08884239196777,-1.03309810161591,1.28694558143616,1.061199426651,-2
1339.952,1.27943149209023,1.08699002861977,-0.998806968331337,1.28800281882286,1.05919933319092,-2
1339.953,1.28042870759964,1.08513766527176,-0.964515835046768,1.28906005620956,1.05719923973083,-2
1339.954,1.28142592310905,1.08328530192375,-0.930224701762199,1.29011729359627,1.05519914627075,-2
1339.955,1.28242313861847,1.08143293857574,-0.895933568477631,1.29117453098297,1.05319905281067,-2
1339.956,1.28375279903402,1.07957466443394,-1.16219210622677,1.29257349173217,1.05053226153076,-2
1339.957,1.28508245944987,1.07771639029171,-1.42845064403645,1.29397245248169,1.04786547025025,-2
1339.958,1.28641211986542,1.0758581161499,-1.69470918178558,1.2953714132309,1.04519867897034,-2
1339.959,1.28733265399933,1.07373571395874,-1.72285243868828,1.29615312814713,1.04369860887527,-2
1339.96,1.28825318813324,1.07161331176758,-1.75099569559097,1.29693484306335,1.04219853878021,-2
1339.961,1.28917372226715,1.06949090957642,-1.77913895249367,1.29771655797958,1.04069846868515,-2
1339.962,1.29009425640106,1.06736850738525,-1.80728220939636,1.29849827289581,1.03919839859009,-2
1339.963,1.29101479053497,1.06597143411636,-1.69757232069969,1.29953351616859,1.03719830513,-2
1339.964,1.29193532466888,1.06457436084747,-1.58786243200302,1.30056875944138,1.03519821166992,-2
1339.965,1.2928558588028,1.06317728757858,-1.47815254330635,1.30160400271416,1.03319811820984,-2
1339.966,1.29377639293671,1.06178021430969,-1.36844265460968,1.30263924598694,1.03119802474976,-2
1339.967,1.29490149021166,1.06016091505662,-1.64254991217636,1.3036674658459,1.02919793128937,-2
1339.968,1.29602658748635,1.05854161580391,-1.91665716968071,1.30469568570463,1.02719783782944,-2
1339.969,1.29715168476105,1.05692231655121,-2.19076442718506,1.30572390556335,1.02519774436951,-2
1339.97,1.29807221889496,1.05515342950821,-2.21773290634155,1.30674517154694,1.02319765090942,-2
1339.971,1.29899275302887,1.05338454246521,-2.24470138549805,1.30776643753052,1.02119755744934,-2
1339.972,1.29991328716278,1.05161565542221,-2.27166986465454,1.3087877035141,1.01919746398926,-2
1339.973,1.30083382129669,1.04984676837921,-2.29863834381104,1.30980896949768,1.01719737052917,-2
1339.974,1.30195891857139,1.04729934533456,-1.96897085510209,1.3108232021331,1.01519727706924,-2
1339.975,1.30308401584608,1.04475192228992,-1.63930336639315,1.31183743476852,1.01319718360931,-2
1339.976,1.30420911312078,1.04220449924527,-1.30963587768421,1.31285166740394,1.01119709014938,-2
1339.977,1.30505293607712,1.04072883725166,-1.44590145349503,1.31385889649391,1.00919699668884,-2
1339.978,1.3058967590332,1.03925317525864,-1.5821670293808,1.31486612558365,1.00719690322876,-2
1339.979,1.30674058198929,1.03777751326561,-1.71843260526657,1.31587335467339,1.00519680976868,-2
1339.98,1.30758440494537,1.03630185127258,-1.85469818115234,1.31688058376312,1.00319671630859,-2
1339.981,1.30891406536102,1.03354648749034,-1.81592480341593,1.318212946256,1.00052992502848,-2
1339.982,1.31024372577667,1.03079112370809,-1.77715142567952,1.31954530874888,0.997863133748372,-2
1339.983,1.31157338619232,1.02803575992584,-1.73837804794312,1.32087767124176,0.995196342468262,-2
1339.984,1.312570631504,1.02576681971563,-1.7852906584713,1.32186889648432,0.993196249008292,-2
1339.985,1.31356787681568,1.02349787950542,-1.83220326899949,1.32286012172688,0.991196155548323,-2
1339.986,1.31456512212759,1.02122893929469,-1.87911587953834,1.32385134696966,0.989196062087899,-2
1339.987,1.31556236743927,1.01895999908447,-1.92602849006653,1.32484257221222,0.98719596862793,-2
1339.988,1.31648290157318,1.01722526550293,-1.92438259720802,1.32582581043243,0.985195875167847,-2
1339.989,1.31740343570709,1.01549053192139,-1.92273670434952,1.32680904865265,0.983195781707764,-2
1339.99,1.318323969841,1.01375579833984,-1.92109081149101,1.32779228687286,0.981195688247681,-2
1339.991,1.31924450397491,1.0120210647583,-1.91944491863251,1.32877552509308,0.979195594787598,-2
1339.992,1.320088326931,1.01052314043045,-1.82708644866943,1.3295077085495,0.977695524692535,-2
1339.993,1.32093214988708,1.0090252161026,-1.73472797870636,1.33023989200592,0.976195454597473,-2
1339.994,1.32177597284317,1.00752729177475,-1.64236950874329,1.33097207546234,0.974695384502411,-2
1339.995,1.32261979579926,1.0060293674469,-1.55001103878021,1.33170425891876,0.973195314407349,-2
1339.996,1.32374489307421,1.00373333692516,-1.57477831840891,1.33267450332656,0.971195220946962,-2
1339.997,1.3248699903489,1.00143730640394,-1.59954559803197,1.33364474773414,0.969195127487031,-2
1339.998,1.3259950876236,0.999141275882721,-1.62431287765503,1.33461499214172,0.9671950340271,-2
1339.999,1.32676219940186,0.997252956032753,-1.37909759581089,1.33557823300362,0.965194940567017,-2
1340,1.32752931118011,0.995364636182785,-1.13388231396675,1.33654147386551,0.963194847106934,-2
1340.001,1.32829642295837,0.993476316332817,-0.888667032122612,1.3375047147274,0.961194753646851,-2
1340.002,1.32906353473663,0.991587996482849,-0.643451750278473,1.33846795558929,0.959194660186768,-2
1340.003,1.32990735769267,0.990073934197512,-0.73948983847549,1.33942320942873,0.957194566726798,-2
1340.004,1.33075118064871,0.988559871912175,-0.835527926672508,1.34037846326817,0.955194473266829,-2
1340.005,1.33159500360494,0.987045809626493,-0.931566014891361,1.34133371710783,0.953194379806405,-2
1340.006,1.33243882656097,0.985531747341156,-1.02760410308838,1.34228897094727,0.951194286346436,-2
1340.007,1.33346164226532,0.983223060766856,-1.24426460266113,1.34323720137278,0.949194192886353,-2
1340.008,1.33448445796967,0.980914374192556,-1.46092510223389,1.3441854317983,0.94719409942627,-2
1340.009,1.33550727367401,0.978605687618256,-1.67758560180664,1.34513366222382,0.945194005966187,-2
1340.01,1.33642780780792,0.976911351084709,-1.61301228404045,1.34607487916946,0.943193912506104,-2
1340.011,1.33734834194183,0.975217014551163,-1.54843896627426,1.34701609611511,0.941193819046021,-2
1340.012,1.33826887607574,0.973522678017616,-1.48386564850807,1.34795731306076,0.939193725585938,-2
1340.013,1.33918941020966,0.97182834148407,-1.41929233074188,1.34889853000641,0.937193632125854,-2
1340.014,1.33995652198787,0.970170989632701,-1.39380735159065,1.34983178973193,0.935193538665885,-2
1340.015,1.34072363376626,0.968513637780955,-1.36832237243363,1.35076504945766,0.933193445205461,-2
1340.016,1.34149074554448,0.966856285929586,-1.3428373932824,1.35169830918317,0.931193351745492,-2
1340.017,1.34225785732269,0.965198934078217,-1.31735241413116,1.35263156890869,0.929193258285522,-2
1340.018,1.3431783914566,0.963261172175407,-1.32145690917969,1.35355681180954,0.927193164825439,-2
1340.019,1.34409892559052,0.961323410272598,-1.32556140422821,1.35448205471039,0.925193071365356,-2
1340.02,1.34501945972443,0.959385648369789,-1.32966589927673,1.35540729761124,0.923192977905273,-2
1340.021,1.34593999385834,0.95744788646698,-1.33377039432526,1.35633254051208,0.92119288444519,-2
1340.022,1.34678381681437,0.955816894769761,-1.34995350241569,1.35724976658816,0.919192790985221,-2
1340.023,1.34762763977041,0.954185903072543,-1.36613661050613,1.35816699266423,0.917192697525252,-2
1340.024,1.34847146272645,0.952554911375324,-1.38231971859656,1.35908421874031,0.915192604065282,-2
1340.025,1.34931528568268,0.950923919677734,-1.39850282669067,1.36000144481659,0.913192510604858,-2
1340.026,1.35031253099442,0.949129819869995,-1.48793956637383,1.36091065406799,0.911192417144775,-2
1340.027,1.35130977630615,0.947335720062256,-1.57737630605698,1.3618198633194,0.909192323684692,-2
1340.028,1.35230702161789,0.945541620254517,-1.66681304574013,1.3627290725708,0.907192230224609,-2
1340.029,1.35330426692963,0.943747520446777,-1.75624978542328,1.3636382818222,0.905192136764526,-2
1340.03,1.35407137870789,0.941908180713654,-1.70564892888069,1.36453953385353,0.903192043304443,-2
1340.031,1.35483849048615,0.94006884098053,-1.6550480723381,1.36544078588486,0.90119194984436,-2
1340.032,1.3556056022644,0.938229501247406,-1.60444721579552,1.36634203791618,0.899191856384277,-2
1340.033,1.35637271404266,0.936390161514282,-1.55384635925293,1.36724328994751,0.897191762924194,-2
1340.034,1.35729324817673,0.934680476784415,-1.53880342840892,1.36813652515427,0.89519166946377,-2
1340.035,1.35821378231059,0.932970792054936,-1.52376049756833,1.36902976036082,0.893191576003801,-2
1340.036,1.35913431644445,0.931261107325457,-1.50871756672774,1.36992299556737,0.891191482543832,-2
1340.037,1.36005485057831,0.929551422595978,-1.49367463588715,1.37081623077393,0.889191389083862,-2
1340.038,1.36097538471222,0.927896708250046,-1.53840902447701,1.37170144915581,0.887191295623779,-2
1340.039,1.36189591884613,0.926241993904114,-1.58314341306686,1.37258666753769,0.885191202163696,-2
1340.04,1.36281645298004,0.924587279558182,-1.62787780165672,1.37347188591957,0.883191108703613,-2
1340.041,1.36373698711395,0.92293256521225,-1.67261219024658,1.37435710430145,0.88119101524353,-2
1340.042,1.36473423242563,0.920099526643914,-1.75644421576977,1.37545239925378,0.878690898418569,-2
1340.043,1.36573147773731,0.917266488075578,-1.84027624129296,1.37654769420611,0.876190781593607,-2
1340.044,1.36672872304922,0.914433449506599,-1.92410826683521,1.37764298915869,0.873690664768077,-2
1340.045,1.3677259683609,0.911600410938263,-2.0079402923584,1.37873828411102,0.871190547943115,-2
1340.046,1.36846239566803,0.910049843788147,-1.98559091091156,1.37943205833435,0.869590473175049,-2
1340.047,1.36919882297516,0.908499276638031,-1.96324152946472,1.38012583255768,0.867990398406982,-2
1340.048,1.36993525028229,0.906948709487915,-1.94089214801788,1.38081960678101,0.866390323638916,-2
1340.049,1.37067167758942,0.905398142337799,-1.91854276657104,1.38151338100433,0.86479024887085,-2
1340.05,1.37140810489655,0.903847575187683,-1.89619338512421,1.38220715522766,0.863190174102783,-2
1340.051,1.3723286390304,0.901863381266707,-1.85213509202254,1.38306641578669,0.861190080642814,-2
