time,qei_omega,qei_omega_filtered,reference_velocity,reference_position
7.135,0,0.00140926986932755,0,1.570796251297
7.136,0,0.0014091114862822,0,1.570796251297
7.137,0,0.00140895310323685,0,1.570796251297
7.138,0,0.00140873459167778,0,1.570796251297
7.139,0,0.00140851608011872,0,1.570796251297
7.14,0,0.00140829756855965,0,1.570796251297
7.141,0,0.00140813447069377,0,1.570796251297
7.142,0,0.00140797137282789,0,1.570796251297
7.143,0,0.00140780827496201,0,1.570796251297
7.144,0,0.00140764517709613,0,1.570796251297
7.145,0,0.0014074926439207,0,1.570796251297
7.146,0,0.00140734011074528,0,1.570796251297
7.147,0,0.00140718757756986,0,1.570796251297
7.148,0,0.00140703504439443,0,1.570796251297
7.149,0,0.00140688547980972,0,1.570796251297
7.15,0,0.001406735915225,0,1.570796251297
7.151,0,0.00140658635064028,0,1.570796251297
7.152,0,0.00140643678605557,0,1.570796251297
7.153,0,0.00140626478241757,0,1.570796251297
7.154,0,0.00140609277877957,0,1.570796251297
7.155,0,0.00140592077514157,0,1.570796251297
7.156,0,0.00140574877150357,0,1.570796251297
7.157,0,0.00140560162253678,0,1.570796251297
7.158,0,0.00140545447356999,0,1.570796251297
7.159,0,0.0014053073246032,0,1.570796251297
7.16,0,0.00140516017563641,0,1.570796251297
7.161,0,0.0014050239988137,0,1.570796251297
7.162,0,0.001404887821991,0,1.570796251297
7.163,0,0.00140475164516829,0,1.570796251297
7.164,0,0.00140461546834558,0,1.570796251297
7.165,0,0.0014044730050955,0,1.570796251297
7.166,0,0.00140433054184541,0,1.570796251297
7.167,0,0.00140418807859533,0,1.570796251297
7.168,0,0.00140404561534524,0,1.570796251297
7.169,0,0.00140385616881152,0,1.570796251297
7.17,0,0.0014036667222778,0,1.570796251297
7.171,0,0.00140347727574408,0,1.570796251297
7.172,0,0.00140333859599195,0,1.570796251297
7.173,0,0.00140319991623983,0,1.570796251297
7.174,0,0.0014030612364877,0,1.570796251297
7.175,0,0.00140292255673558,0,1.570796251297
7.176,0,0.0014027786673978,0,1.570796251297
7.177,0,0.00140263477806002,0,1.570796251297
7.178,0,0.00140249088872224,0,1.570796251297
7.179,0,0.00140234699938446,0,1.570796251297
7.18,0,0.00140221815672703,0,1.570796251297
7.181,0,0.0014020893140696,0,1.570796251297
7.182,0,0.00140196047141217,0,1.570796251297
7.183,0,0.00140183162875473,0,1.570796251297
7.184,0,0.00140168986399658,0,1.570796251297
7.185,0,0.00140154809923843,0,1.570796251297
7.186,0,0.00140140633448027,0,1.570796251297
7.187,0,0.00140126456972212,0,1.570796251297
7.188,0,0.0014011332532391,0,1.570796251297
7.189,0,0.00140100193675607,0,1.570796251297
7.19,0,0.00140087062027305,0,1.570796251297
7.191,0,0.00140073930379003,0,1.570796251297
