time,qei_omega,qei_omega_filtered,reference_velocity,reference_position
85.809,0,3.32909522171576e-09,0,0
85.81,0,3.31762706196054e-09,0,0
85.811,0,3.30615890220532e-09,0,0
85.812,0,3.29469074245026e-09,0,0
85.813,0,3.28261980560753e-09,0,0
85.814,0,3.2705488687648e-09,0,0
85.815,0,3.25847793192224e-09,0,0
85.816,0,3.24723477736668e-09,0,0
85.817,0,3.23599162281112e-09,0,0
85.818,0,3.22474846825571e-09,0,0
85.819,0,3.21432243784628e-09,0,0
85.82,0,3.20389640743684e-09,0,0
85.821,0,3.19347037702755e-09,0,0
85.822,0,3.18250788685261e-09,0,0
85.823,0,3.17154539667768e-09,0,0
85.824,0,3.1605829065029e-09,0,0
85.825,0,3.14972462926254e-09,0,0
85.826,0,3.13886635202218e-09,0,0
85.827,0,3.12800807478197e-09,0,0
85.828,0,3.11575121259005e-09,0,0
85.829,0,3.10349435039813e-09,0,0
85.83,0,3.09123748820639e-09,0,0
85.831,0,3.0805686890289e-09,0,0
85.832,0,3.06989988985141e-09,0,0
85.833,0,3.05923109067407e-09,0,0
85.834,0,3.04803293715844e-09,0,0
85.835,0,3.03683478364281e-09,0,0
85.836,0,3.02563663012734e-09,0,0
85.837,0,3.01521652090737e-09,0,0
85.838,0,3.00479641168739e-09,0,0
85.839,0,2.99437630246757e-09,0,0
85.84,0,2.98261563595279e-09,0,0
85.841,0,2.97085496943802e-09,0,0
85.842,0,2.9590943029234e-09,0,0
85.843,0,2.95095858859892e-09,0,0
85.844,0,2.94282287427444e-09,0,0
85.845,0,2.93468715995007e-09,0,0
85.846,0,2.92655144562559e-09,0,0
85.847,0,2.91584001388396e-09,0,0
85.848,0,2.90512858214247e-09,0,0
85.849,0,2.89441715040084e-09,0,0
85.85,0,2.88375900936439e-09,0,0
85.851,0,2.87310086832809e-09,0,0
85.852,0,2.86244272729164e-09,0,0
85.853,0,2.85186393019401e-09,0,0
85.854,0,2.84128513309654e-09,0,0
85.855,0,2.83070633599891e-09,0,0
85.856,0,2.82148526764552e-09,0,0
85.857,0,2.81226419929226e-09,0,0
85.858,0,2.80304313093887e-09,0,0
85.859,0,2.79382206258546e-09,0,0
85.86,0,2.78375456019827e-09,0,0
85.861,0,2.77368705781093e-09,0,0
85.862,0,2.76361955542359e-09,0,0
85.863,0,2.7535520530364e-09,0,0
85.864,0,2.74495981500419e-09,0,0
85.865,0,2.73636757697198e-09,0,0
85.866,0,2.72777533893989e-09,0,0
85.867,0,2.71918310090769e-09,0,0
85.868,0,2.70858654024167e-09,0,0
85.869,0,2.6979899795758e-09,0,0
85.87,0,2.68739341890978e-09,0,0
85.871,0,2.68002509073989e-09,0,0
85.872,0,2.67265676257011e-09,0,0
85.873,0,2.66528843440023e-09,0,0
85.874,0,2.65792010623033e-09,0,0
85.875,0,2.64936990864343e-09,0,0
85.876,0,2.64081971105641e-09,0,0
85.877,0,2.63226951346938e-09,0,0
85.878,0,2.62312245998445e-09,0,0
85.879,0,2.61397540649939e-09,0,0
85.88,0,2.60482835301433e-09,0,0
85.881,0,2.59583761893126e-09,0,0
85.882,0,2.58684688484807e-09,0,0
85.883,0,2.57785615076488e-09,0,0
85.884,0,2.5690335784626e-09,0,0
85.885,0,2.56021100616021e-09,0,0
85.886,0,2.55138843385776e-09,0,0
85.887,0,2.53912091352504e-09,0,0
85.888,0,2.52685339319214e-09,0,0
85.889,0,2.51812319144539e-09,0,0
85.89,0,2.50939298969877e-09,0,0
85.891,0,2.50066278795202e-09,0,0
85.892,0,2.49196337639049e-09,0,0
85.893,0,2.48326396482909e-09,0,0
85.894,0,2.47456455326756e-09,0,0
85.895,0,2.46662305395751e-09,0,0
85.896,0,2.45868155464757e-09,0,0
85.897,0,2.45074005533752e-09,0,0
85.898,0,2.44234854562815e-09,0,0
85.899,0,2.43395703591891e-09,0,0
85.9,0,2.42556552620954e-09,0,0
85.901,0,2.41778508325293e-09,0,0
85.902,0,2.41000464029643e-09,0,0
85.903,0,2.40222419733982e-09,0,0
85.904,0,2.39391795275874e-09,0,0
85.905,0,2.38561170817779e-09,0,0
85.906,0,2.37730546359671e-09,0,0
85.907,0,2.36793103643621e-09,0,0
85.908,0,2.35855660927583e-09,0,0
85.909,0,2.34918218211533e-09,0,0
85.91,0,2.34234676099727e-09,0,0
85.911,0,2.3355113398793e-09,0,0
85.912,0,2.32867591876124e-09,0,0
85.913,0,2.32184049764317e-09,0,0
85.914,0,2.31442479995769e-09,0,0
85.915,0,2.30700910227211e-09,0,0
85.916,0,2.29959340458647e-09,0,0
85.917,0,2.28851959604981e-09,0,0
85.918,0,2.27744578751299e-09,0,0
85.919,0,2.26849768599394e-09,0,0
85.92,0,2.25954958447502e-09,0,0
85.921,0,2.25060148295597e-09,0,0
85.922,0,2.24435225959492e-09,0,0
85.923,0,2.23810303623395e-09,0,0
85.924,0,2.2318538128729e-09,0,0
85.925,0,2.22560458951182e-09,0,0
85.926,0,2.21798046595719e-09,0,0
85.927,0,2.21035634240245e-09,0,0
85.928,0,2.20273221884781e-09,0,0
85.929,0,2.19419623211551e-09,0,0
85.93,0,2.1856602453832e-09,0,0
85.931,0,2.17712425865102e-09,0,0
85.932,0,2.16963691457292e-09,0,0
85.933,0,2.16214957049482e-09,0,0
85.934,0,2.15466222641683e-09,0,0
85.935,0,2.14717488233873e-09,0,0
85.936,0,2.14007123133792e-09,0,0
85.937,0,2.13296758033721e-09,0,0
85.938,0,2.1258639293364e-09,0,0
85.939,0,2.11876027833557e-09,0,0
85.94,0,2.11097746690329e-09,0,0
85.941,0,2.10319465547089e-09,0,0
85.942,0,2.09541184403852e-09,0,0
85.943,0,2.08933315093416e-09,0,0
85.944,0,2.08325445782971e-09,0,0
85.945,0,2.07717576472526e-09,0,0
85.946,0,2.0710970716209e-09,0,0
85.947,0,2.06212054839242e-09,0,0
85.948,0,2.05314402516394e-09,0,0
85.949,0,2.04416750193559e-09,0,0
85.95,0,2.03780992080735e-09,0,0
85.951,0,2.03145233967912e-09,0,0
85.952,0,2.02509475855097e-09,0,0
85.953,0,2.01873717742274e-09,0,0
85.954,0,2.01168622500818e-09,0,0
85.955,0,2.00463527259372e-09,0,0
85.956,0,1.99758432017916e-09,0,0
85.957,0,1.99024441371872e-09,0,0
85.958,0,1.98290450725839e-09,0,0
85.959,0,1.97556460079795e-09,0,0
85.96,0,1.96983584999085e-09,0,0
85.961,0,1.96410709918382e-09,0,0
85.962,0,1.95837834837671e-09,0,0
