time,QEIdata.omega,QEIdata.theta,Voltage
0.216,6.135923386,0.876912117,24
0.217,4.601942539,0.880593777,24
0.218,4.601942539,0.886423051,24
0.219,6.135923386,0.893172741,24
0.22,4.601942539,0.897774756,24
0.221,4.601942539,0.903297186,24
0.222,4.601942539,0.907285631,24
0.223,6.135923386,0.91219449,24
0.224,4.601942539,0.916796505,24
0.226,6.135923386,0.923546135,24
0.227,4.601942539,0.929068625,24
0.228,4.601942539,0.934590995,24
0.229,6.135923386,0.939499855,24
0.23,4.601942539,0.94410193,24
0.231,4.601942539,0.948704004,24
0.232,4.601942539,0.954226494,24
0.233,6.135923386,0.959135294,24
0.234,4.601942539,0.964657784,24
0.236,3.067961693,0.969259799,24
0.237,3.067961693,0.973861814,24
0.238,4.601942539,0.978770673,24
0.239,4.601942539,0.983372748,24
0.24,4.601942539,0.989202023,24
0.241,4.601942539,0.993804097,24
0.242,4.601942539,0.998712957,24
0.243,3.067961693,1.003008127,24
0.244,4.601942539,1.007916927,24
0.245,4.601942539,1.012518883,24
0.246,4.601942539,1.018041253,24
0.247,3.067961693,1.023256898,24
0.248,4.601942539,1.028165698,24
0.249,4.601942539,1.033074498,24
0.25,4.601942539,1.037676454,24
0.251,4.601942539,1.042278528,24
0.252,6.135923386,1.047187328,24
0.253,3.067961693,1.052402973,24
0.254,6.135923386,1.058538914,24
0.256,4.601942539,1.063140869,24
0.257,4.601942539,1.067742944,24
0.258,4.601942539,1.072651744,24
0.259,6.135923386,1.077560544,24
0.26,4.601942539,1.084003448,24
0.261,4.601942539,1.089832664,24
0.262,6.135923386,1.094741344,24
0.263,4.601942539,1.0993433,24
0.264,4.601942539,1.104251981,24
0.265,6.135923386,1.109160781,24
0.266,6.135923386,1.113762736,24
0.267,4.601942539,1.120512366,24
0.269,4.601942539,1.125114322,24
0.27,4.601942539,1.130023122,24
0.271,3.067961693,1.134625077,24
0.272,4.601942539,1.139533758,24
0.273,4.601942539,1.144442558,24
0.274,4.601942539,1.150271773,24
0.275,4.601942539,1.155794144,24
0.276,4.601942539,1.160702944,24
0.277,6.135923386,1.165611744,24
0.278,4.601942539,1.170213819,24
0.279,4.601942539,1.174815893,24
0.28,6.135923386,1.179724574,24
0.281,4.601942539,1.185247064,24
0.282,4.601942539,1.190155864,24
0.283,4.601942539,1.194757938,24
0.284,3.067961693,1.199359894,24
0.285,4.601942539,1.20518899,24
0.286,4.601942539,1.209791064,24
0.287,6.135923386,1.214699864,24
0.289,6.135923386,1.220222116,24
0.29,4.601942539,1.225744486,24
0.291,4.601942539,1.23034656,24
0.292,4.601942539,1.235255361,24
0.293,4.601942539,1.239857435,24
0.294,4.601942539,1.24445951,24
0.295,4.601942539,1.249061584,24
0.296,4.601942539,1.253663659,24
0.297,4.601942539,1.258265734,24
0.298,6.135923386,1.263174534,24
0.299,4.601942539,1.266549349,24
0.3,4.601942539,1.271151423,24
0.301,4.601942539,1.275753379,24
0.302,6.135923386,1.281582475,24
0.303,4.601942539,1.286184549,24
0.304,4.601942539,1.290786624,24
0.305,4.601942539,1.295695424,24
0.306,4.601942539,1.300297499,24
0.307,4.601942539,1.304899573,24
0.308,4.601942539,1.309501529,24
0.309,3.067961693,1.315023899,24
0.31,4.601942539,1.320853114,24
0.311,4.601942539,1.325455189,24
0.312,4.601942539,1.330057144,24
0.313,3.067961693,1.3346591,24
0.314,4.601942539,1.339261174,24
0.315,4.601942539,1.344169974,24
0.316,4.601942539,1.3493855,24
0.317,3.067961693,1.353987455,24
0.318,3.067961693,1.358589292,24
0.319,6.135923386,1.363804817,24
0.32,4.601942539,1.368406773,24
0.321,4.601942539,1.373008728,24
0.322,4.601942539,1.378531098,24
0.324,3.067961693,1.383133054,24
0.325,6.135923386,1.388041615,24
0.326,6.135923386,1.393870831,24
0.327,3.067961693,1.39816606,24
0.328,4.601942539,1.403074741,24
0.329,4.601942539,1.407676697,24
0.33,4.601942539,1.413505912,24
0.331,4.601942539,1.417187572,24
0.332,4.601942539,1.421789646,24
0.333,4.601942539,1.426698446,24
0.334,3.067961693,1.430993676,24
0.335,6.135923386,1.436209083,24
0.336,4.601942539,1.441731453,24
0.337,4.601942539,1.446640253,24
0.338,6.135923386,1.452469468,24
0.339,4.601942539,1.457071543,24
0.34,4.601942539,1.462900758,24
0.341,6.135923386,1.467809439,24
0.342,4.601942539,1.472411513,24
0.343,4.601942539,1.478240728,24
0.345,4.601942539,1.482842803,24
0.346,4.601942539,1.488365293,24
0.347,4.601942539,1.493274093,24
0.348,4.601942539,1.498182893,24
0.349,6.135923386,1.503091693,24
0.35,4.601942539,1.507386804,24
0.351,4.601942539,1.513215899,24
0.352,4.601942539,1.517817855,24
0.353,6.135923386,1.522726536,24
0.354,6.135923386,1.527328491,24
0.355,6.135923386,1.532237291,24
0.356,6.135923386,1.537146091,24
0.357,6.135923386,1.541748047,24
0.358,4.601942539,1.547270536,24
0.359,6.135923386,1.552179337,24
0.36,4.601942539,1.557701826,24
0.361,4.601942539,1.562303901,24
0.362,4.601942539,1.56598556,24
0.363,4.601942539,1.570894361,24
0.364,4.601942539,1.575496197,24
0.365,4.601942539,1.581018686,24
0.366,6.135923386,1.585620642,24
0.367,4.601942539,1.589302182,24
0.368,4.601942539,1.594824672,24
0.369,4.601942539,1.598506331,24
0.37,6.135923386,1.603415132,24
0.371,4.601942539,1.609857798,24
0.372,4.601942539,1.614459872,24
0.374,4.601942539,1.619061828,24
0.374,4.601942539,1.623663902,24
0.376,4.601942539,1.628572702,24
0.377,3.067961693,1.632867932,24
0.378,4.601942539,1.637776732,24
0.379,4.601942539,1.643299103,24
0.38,4.601942539,1.647901177,24
0.381,4.601942539,1.652503252,24
0.382,4.601942539,1.657105327,24
0.383,6.135923386,1.662014008,24
0.384,4.601942539,1.666309237,24
0.385,4.601942539,1.671831608,24
0.386,3.067961693,1.676433563,24
0.387,6.135923386,1.681649089,24
0.388,4.601942539,1.685944319,24
0.389,3.067961693,1.690546274,24
0.39,6.135923386,1.695454955,24
0.391,4.601942539,1.70005703,24
0.392,4.601942539,1.704659104,24
0.393,4.601942539,1.70926106,24
0.394,4.601942539,1.713863134,24
0.395,4.601942539,1.718771935,24
0.396,4.601942539,1.723067164,24
0.397,4.601942539,1.727975965,24
0.398,3.067961693,1.732577801,24
0.399,4.601942539,1.738407016,24
0.4,4.601942539,1.743315816,24
0.401,4.601942539,1.748838067,24
0.402,4.601942539,1.753440142,24
0.403,4.601942539,1.758348942,24
0.404,4.601942539,1.762644053,24
0.405,3.067961693,1.768473148,24
0.407,4.601942539,1.773381948,24
0.408,4.601942539,1.778290749,24
0.409,4.601942539,1.782892704,24
0.41,4.601942539,1.788415074,24
0.411,4.601942539,1.793323874,24
0.412,6.135923386,1.798232675,24
0.413,6.135923386,1.802834511,24
0.414,4.601942539,1.808357,24
0.415,6.135923386,1.8132658,24
0.416,4.601942539,1.817867875,24
0.417,4.601942539,1.821549535,24
0.418,3.067961693,1.826151371,24
0.419,4.601942539,1.831980586,24
0.42,4.601942539,1.837503076,24
0.421,4.601942539,1.842411876,24
0.422,6.135923386,1.847320676,24
0.423,4.601942539,1.851615906,24
0.424,3.067961693,1.856217861,24
0.425,4.601942539,1.861126661,24
0.426,4.601942539,1.866955876,24
0.427,3.067961693,1.871250987,24
0.428,4.601942539,1.876159787,24
0.429,4.601942539,1.881989002,24
0.43,4.601942539,1.885363817,24
0.431,4.601942539,1.890272617,24
0.432,4.601942539,1.895794988,24
0.434,4.601942539,1.901624084,24
0.435,4.601942539,1.906226158,24
0.436,4.601942539,1.911134958,24
0.437,4.601942539,1.915737033,24
0.438,3.067961693,1.920338988,24
0.439,4.601942539,1.925247669,24
0.44,4.601942539,1.929849744,24
0.441,4.601942539,1.934758544,24
0.442,6.135923386,1.939360499,24
0.443,4.601942539,1.9442693,24
0.444,6.135923386,1.94979167,24
0.445,4.601942539,1.954393625,24
0.446,4.601942539,1.959915996,24
0.447,4.601942539,1.964517951,24
0.448,6.135923386,1.969426751,24
0.449,4.601942539,1.974949241,24
0.45,4.601942539,1.979551196,24
0.451,4.601942539,1.984153271,24
0.452,4.601942539,1.988755345,24
0.453,4.601942539,1.99335742,24
0.454,3.067961693,1.99887979,24
0.456,4.601942539,2.003788471,24
0.457,4.601942539,2.00838995,24
0.458,4.601942539,2.012991428,24
0.459,6.135923386,2.01789999,24
0.46,4.601942539,2.023422003,24
0.461,4.601942539,2.028023481,24
0.462,4.601942539,2.0338521,24
0.463,4.601942539,2.038453579,24
0.464,4.601942539,2.043055296,24
0.465,4.601942539,2.048883915,24
0.466,4.601942539,2.052565098,24
0.467,4.601942539,2.057166815,24
0.468,6.135923386,2.062075377,24
0.469,4.601942539,2.067597151,24
0.47,4.601942539,2.072505474,24
0.471,4.601942539,2.077106953,24
0.472,4.601942539,2.082015276,24
0.473,4.601942539,2.087843895,24
0.474,4.601942539,2.092445374,24
0.475,4.601942539,2.098274231,24
0.477,4.601942539,2.103796244,24
0.478,4.601942539,2.108704567,24
0.479,3.067961693,2.113306284,24
0.48,4.601942539,2.118214607,24
0.481,4.601942539,2.12189579,24
0.482,4.601942539,2.127724648,24
0.483,4.601942539,2.132326126,24
0.484,4.601942539,2.137848139,24
0.485,4.601942539,2.142756462,24
0.486,4.601942539,2.147357941,24
0.487,4.601942539,2.151959419,24
0.488,4.601942539,2.156867743,24
0.489,4.601942539,2.162696362,24
0.49,4.601942539,2.16729784,24
0.491,6.135923386,2.172206402,24
0.492,4.601942539,2.176808119,24
0.493,3.067961693,2.181410074,24
0.494,4.601942539,2.186011553,24
0.495,3.067961693,2.190920115,24
0.496,4.601942539,2.197362423,24
0.498,4.601942539,2.202270746,24
0.499,6.135923386,2.20717907,24
0.5,4.601942539,2.211473942,24
0.501,4.601942539,2.216382265,24
0.502,4.601942539,2.220983744,24
0.503,4.601942539,2.225585222,24
0.504,6.135923386,2.23141408,24
0.505,4.601942539,2.236015797,24
0.506,4.601942539,2.240617275,24
0.507,4.601942539,2.245218992,24
0.508,4.601942539,2.24920702,24
0.509,4.601942539,2.254728794,24
0.51,4.601942539,2.260250568,24
0.511,4.601942539,2.265158892,24
0.512,4.601942539,2.26976037,24
0.513,4.601942539,2.274361849,24
0.514,4.601942539,2.278963327,24
0.515,4.601942539,2.283564806,24
0.516,3.067961693,2.288166523,24
0.517,4.601942539,2.293995142,24
0.518,4.601942539,2.298596621,24
0.519,4.601942539,2.303198099,24
0.52,4.601942539,2.307492971,24
0.521,4.601942539,2.312401295,24
0.522,4.601942539,2.317002773,24
0.523,4.601942539,2.320683956,24
0.524,4.601942539,2.326206207,24
0.525,4.601942539,2.332035065,24
0.526,4.601942539,2.336636782,24
0.527,4.601942539,2.341545105,24
0.528,4.601942539,2.344919682,24
0.529,4.601942539,2.349828243,24
0.53,4.601942539,2.355350256,24
0.531,6.135923386,2.360258818,24
0.532,6.135923386,2.364860535,24
0.533,4.601942539,2.369462013,24
0.535,4.601942539,2.374984026,24
0.536,4.601942539,2.379585743,24
0.537,6.135923386,2.384800911,24
0.538,6.135923386,2.390322924,24
0.539,4.601942539,2.394924402,24
0.54,6.135923386,2.401059866,24
0.541,4.601942539,2.404741049,24
0.542,4.601942539,2.410262823,24
0.543,4.601942539,2.414250851,24
0.544,6.135923386,2.419159174,24
0.545,4.601942539,2.424680948,24
0.546,4.601942539,2.429282665,24
0.547,4.601942539,2.435111523,24
0.548,4.601942539,2.439713001,24
0.549,4.601942539,2.444621325,24
0.55,4.601942539,2.449223042,24
0.551,4.601942539,2.45382452,24
0.552,3.067961693,2.459346771,24
0.553,4.601942539,2.46517539,24
0.555,4.601942539,2.470083714,24
0.556,4.601942539,2.474992037,24
0.557,4.601942539,2.480513811,24
0.558,4.601942539,2.484194994,24
0.559,6.135923386,2.490330458,24
0.56,4.601942539,2.49585247,24
0.561,3.067961693,2.501067638,24
0.562,4.601942539,2.505975962,24
0.563,4.601942539,2.510577679,24
0.564,4.601942539,2.515179634,24
0.565,4.601942539,2.521008253,24
0.566,4.601942539,2.525916576,24
0.567,4.601942539,2.530518055,24
0.568,4.601942539,2.535119534,24
0.569,4.601942539,2.540027857,24
0.57,3.067961693,2.544322729,24
0.571,4.601942539,2.548310757,24
0.572,4.601942539,2.555059671,24
0.574,4.601942539,2.55966115,24
0.575,6.135923386,2.564569473,24
0.576,4.601942539,2.568864346,24
0.577,4.601942539,2.574692965,24
0.578,4.601942539,2.578067541,24
0.579,4.601942539,2.582975864,24
0.58,4.601942539,2.588497639,24
0.581,4.601942539,2.593099117,24
0.582,4.601942539,2.597700596,24
0.583,4.601942539,2.602302313,24
0.584,4.601942539,2.605983496,24
0.585,4.601942539,2.611812115,24
0.586,4.601942539,2.617948055,24
0.587,6.135923386,2.623776913,24
0.588,6.135923386,2.62837863,24
0.589,4.601942539,2.632059813,24
0.59,4.601942539,2.63666153,24
0.591,4.601942539,2.641569853,24
0.592,4.601942539,2.646171331,24
0.593,4.601942539,2.65077281,24
0.594,6.135923386,2.655681133,24
0.595,4.601942539,2.659976006,24
0.596,6.135923386,2.664884567,24
0.597,4.601942539,2.670099974,24
0.598,4.601942539,2.674088001,24
0.599,4.601942539,2.67868948,24
0.6,4.601942539,2.684518099,24
0.601,4.601942539,2.689119816,24
0.602,4.601942539,2.694028139,24
0.603,4.601942539,2.698629856,24
0.604,4.601942539,2.703231335,24
0.605,4.601942539,2.707832813,24
0.606,6.135923386,2.712127686,24
0.607,4.601942539,2.717343092,24
0.608,4.601942539,2.722251415,24
0.61,4.601942539,2.728080273,24
0.611,4.601942539,2.732681751,24
0.612,4.601942539,2.737590075,24
0.613,4.601942539,2.742191792,24
0.614,3.067961693,2.746793509,24
0.615,4.601942539,2.751701832,24
0.616,6.135923386,2.756610394,24
0.617,4.601942539,2.761212111,24
0.618,4.601942539,2.765813589,24
0.618,4.601942539,2.770721912,24
0.62,4.601942539,2.775323629,24
0.621,3.067961693,2.779925346,24
0.622,4.601942539,2.785753965,24
0.623,4.601942539,2.790662289,24
0.624,4.601942539,2.795263767,24
0.625,4.601942539,2.799865484,24
0.626,4.601942539,2.805694342,24
0.627,4.601942539,2.81029582,24
0.628,3.067961693,2.814897537,24
0.629,4.601942539,2.819806099,24
0.63,4.601942539,2.825327873,24
0.631,4.601942539,2.829009056,24
0.632,4.601942539,2.833610535,24
0.633,4.601942539,2.838518858,24
0.634,4.601942539,2.844040632,24
0.635,4.601942539,2.849562645,24
0.636,6.135923386,2.854470968,24
0.637,4.601942539,2.858766079,24
0.638,4.601942539,2.863367558,24
0.639,4.601942539,2.868275881,24
0.64,4.601942539,2.872877359,24
0.641,4.601942539,2.877478838,24
0.642,6.135923386,2.882387161,24
0.643,4.601942539,2.887908936,24
0.645,4.601942539,2.892510653,24
0.646,6.135923386,2.897418976,24
0.647,4.601942539,2.901713848,24
0.648,4.601942539,2.906315565,24
0.649,4.601942539,2.912144423,24
0.65,4.601942539,2.916439295,24
0.651,4.601942539,2.921041012,24
0.652,4.601942539,2.92564249,24
0.653,4.601942539,2.930550814,24
0.654,4.601942539,2.935152292,24
0.655,4.601942539,2.939753771,24
0.656,4.601942539,2.944355488,24
0.657,4.601942539,2.948956966,24
0.658,4.601942539,2.953558683,24
0.659,4.601942539,2.959387302,24
0.66,4.601942539,2.963988781,24
0.661,4.601942539,2.96859026,24
0.662,4.601942539,2.973498583,24
0.663,4.601942539,2.978713751,24
0.664,4.601942539,2.983315468,24
0.665,4.601942539,2.987917185,24
0.666,4.601942539,2.992825508,24
0.667,4.601942539,2.997427225,24
0.668,4.601942539,3.002335787,24
0.669,4.601942539,3.006937265,24
0.67,6.135923386,3.012766123,24
0.671,4.601942539,3.017367601,24
0.672,4.601942539,3.021355629,24
0.673,4.601942539,3.025957346,24
0.674,6.135923386,3.030865669,24
0.675,4.601942539,3.035467148,24
0.676,4.601942539,3.042216063,24
0.678,4.601942539,3.04681778,24
0.679,4.601942539,3.051726103,24
0.68,4.601942539,3.056634426,24
0.681,4.601942539,3.061235905,24
0.682,4.601942539,3.065837622,24
0.683,6.135923386,3.070746422,24
0.684,4.601942539,3.076268435,24
0.685,4.601942539,3.081176758,24
0.686,3.067961693,3.085778475,24
0.687,4.601942539,3.090993643,24
0.688,4.601942539,3.094675064,24
0.689,4.601942539,3.099276543,24
0.69,4.601942539,3.104184866,24
0.691,6.135923386,3.110013485,24
0.692,4.601942539,3.114614964,24
0.693,6.135923386,3.119523287,24
0.694,4.601942539,3.12320447,24
0.695,4.601942539,3.128112793,24
0.696,4.601942539,3.13271451,24
0.697,4.601942539,3.137315989,24
0.697,6.135923386,3.142224312,24
0.699,3.067961693,3.14743948,24
0.7,4.601942539,3.152347803,24
0.701,4.601942539,3.15694952,24
0.702,4.601942539,3.160630703,24
0.703,6.135923386,3.165539265,24
0.704,4.601942539,3.170140982,24
0.705,4.601942539,3.176583052,24
0.706,4.601942539,3.18118453,24
0.707,4.601942539,3.186092854,24
0.708,4.601942539,3.191614866,24
0.709,4.601942539,3.195296049,24
0.71,3.067961693,3.199897766,24
0.711,4.601942539,3.205419779,24
0.712,3.067961693,3.210941792,24
0.713,4.601942539,3.215850115,24
0.714,3.067961693,3.220451832,24
0.715,4.601942539,3.22505331,24
0.716,4.601942539,3.229654789,24
0.717,4.601942539,3.233335972,24
0.718,4.601942539,3.238857746,24
0.719,4.601942539,3.243459463,24
0.72,4.601942539,3.248367786,24
0.721,4.601942539,3.252969503,24
0.722,4.601942539,3.257264376,24
0.723,4.601942539,3.262479544,24
0.724,4.601942539,3.266774416,24
0.725,4.601942539,3.271375895,24
0.727,4.601942539,3.277204514,24
0.728,4.601942539,3.281805992,24
0.729,4.601942539,3.287327766,24
0.73,4.601942539,3.291929245,24
0.731,3.067961693,3.296530962,24
0.732,4.601942539,3.301439285,24
0.733,4.601942539,3.306961298,24
0.734,4.601942539,3.311563015,24
0.735,4.601942539,3.316164732,24
0.736,4.601942539,3.32015276,24
0.737,4.601942539,3.325674772,24
0.738,4.601942539,3.330276251,24
0.739,4.601942539,3.335184574,24
0.74,4.601942539,3.339786053,24
0.741,4.601942539,3.344694376,24
0.742,4.601942539,3.349295855,24
0.743,4.601942539,3.353897333,24
0.744,4.601942539,3.358805656,24
0.745,4.601942539,3.36371398,24
0.746,3.067961693,3.370156288,24
0.747,3.067961693,3.374758005,24
0.748,4.601942539,3.379666328,24
0.749,4.601942539,3.384267807,24
0.751,3.067961693,3.38978982,24
0.752,4.601942539,3.394698143,24
0.753,4.601942539,3.400527,24
0.754,4.601942539,3.405128717,24
0.755,6.135923386,3.410037041,24
0.756,4.601942539,3.414331913,24
0.757,6.135923386,3.419240236,24
0.758,4.601942539,3.423841715,24
0.759,4.601942539,3.429670334,24
0.76,4.601942539,3.434272051,24
0.761,4.601942539,3.438873768,24
0.762,6.135923386,3.443782091,24
0.763,4.601942539,3.44838357,24
0.764,4.601942539,3.452985287,24
0.765,4.601942539,3.457586765,24
0.766,4.601942539,3.462188244,24
0.767,4.601942539,3.467096806,24
0.768,4.601942539,3.471698284,24
0.769,4.601942539,3.476299763,24
0.77,4.601942539,3.48090148,24
0.771,4.601942539,3.485502958,24
0.772,4.601942539,3.489184141,24
0.773,4.601942539,3.493785858,24
0.774,4.601942539,3.499614477,24
0.775,6.135923386,3.503295898,24
0.776,4.601942539,3.508817673,24
0.777,3.067961693,3.514033079,24
0.778,4.601942539,3.518941402,24
0.779,3.067961693,3.523543119,24
0.78,4.601942539,3.528144836,24
0.781,6.135923386,3.532132864,24
0.782,4.601942539,3.537348032,24
0.783,4.601942539,3.542256355,24
0.784,4.601942539,3.546858072,24
0.785,4.601942539,3.551152945,24
0.786,4.601942539,3.555754662,24
0.787,6.135923386,3.560663223,24
0.788,4.601942539,3.564344406,24
0.789,4.601942539,3.568945885,24
0.79,4.601942539,3.574774742,24
0.791,4.601942539,3.578455925,24
0.792,4.601942539,3.583057404,24
0.793,4.601942539,3.587658882,24
0.794,3.067961693,3.592260599,24
0.795,3.067961693,3.596248865,24
0.796,4.601942539,3.600850344,24
0.797,6.135923386,3.605758667,24
0.798,4.601942539,3.610053539,24
0.799,4.601942539,3.614961863,24
0.8,4.601942539,3.619563341,24
0.801,6.135923386,3.624471664,24
0.802,4.601942539,3.62907362,24
0.803,4.601942539,3.633675098,24
0.804,6.135923386,3.637663364,24
0.805,4.601942539,3.642264843,24
0.806,4.601942539,3.648093462,24
0.807,4.601942539,3.652388334,24
0.808,6.135923386,3.657603502,24
