time,QEIdata.omega,QEIdata.theta,Voltage
0.14,3.067961693,0.266298383,12
0.141,1.533980846,0.268139124,12
0.142,1.533980846,0.270900249,12
0.143,1.533980846,0.27274099,12
0.145,3.067961693,0.274888545,12
0.146,3.067961693,0.277036101,12
0.147,1.533980846,0.279183626,12
0.148,1.533980846,0.281331182,12
0.149,1.533980846,0.283478737,12
0.15,3.067961693,0.286239922,12
0.151,1.533980846,0.287773877,12
0.152,1.533980846,0.289921433,12
0.153,1.533980846,0.292068988,12
0.154,1.533980846,0.294830143,12
0.155,1.533980846,0.296977699,12
0.156,1.533980846,0.299125254,12
0.157,1.533980846,0.30127281,12
0.158,1.533980846,0.303420365,12
0.159,1.533980846,0.30556792,12
0.16,3.067961693,0.30802229,12
0.161,1.533980846,0.309863031,12
0.162,3.067961693,0.312317401,12
0.163,3.067961693,0.314771742,12
0.164,3.067961693,0.316919297,12
0.165,1.533980846,0.319066852,12
0.166,1.533980846,0.320907593,12
0.167,1.533980846,0.322748363,12
0.168,0,0.324589133,12
0.169,1.533980846,0.327657074,12
0.171,1.533980846,0.330111414,12
0.172,1.533980846,0.331952155,12
0.173,3.067961693,0.33409971,12
0.174,1.533980846,0.33594045,12
0.174,3.067961693,0.337781191,12
0.175,3.067961693,0.339928746,12
0.177,1.533980846,0.342076272,12
0.178,3.067961693,0.344223827,12
0.179,1.533980846,0.346064568,12
0.18,1.533980846,0.347905308,12
0.181,3.067961693,0.350052863,12
0.182,1.533980846,0.351280034,12
0.183,0,0.353427589,12
0.184,1.533980846,0.355575144,12
0.185,3.067961693,0.3577227,12
0.186,3.067961693,0.35956344,12
0.187,1.533980846,0.361404181,12
0.188,1.533980846,0.363244921,12
0.189,1.533980846,0.365085661,12
0.19,0,0.366619617,12
0.191,3.067961693,0.369380772,12
0.192,1.533980846,0.370914727,12
0.193,3.067961693,0.372755498,12
0.194,1.533980846,0.374903023,12
0.195,1.533980846,0.376743764,12
0.196,1.533980846,0.378584504,12
0.197,1.533980846,0.380425245,12
0.198,1.533980846,0.382265985,12
0.199,3.067961693,0.384106755,12
0.2,0,0.385640711,12
0.201,3.067961693,0.387788266,12
0.202,1.533980846,0.389629006,12
0.203,1.533980846,0.391469747,12
0.204,1.533980846,0.394230872,12
0.205,1.533980846,0.396378398,12
0.206,1.533980846,0.398219168,12
0.208,3.067961693,0.400366724,12
0.209,1.533980846,0.402514279,12
0.21,1.533980846,0.404661834,12
0.211,1.533980846,0.406502575,12
0.212,0,0.408343345,12
0.213,1.533980846,0.410797685,12
0.214,1.533980846,0.412945241,12
0.215,1.533980846,0.414785981,12
0.216,1.533980846,0.416319937,12
0.217,3.067961693,0.418774307,12
0.218,1.533980846,0.421228647,12
0.219,3.067961693,0.423989803,12
0.22,3.067961693,0.426444143,12
0.221,1.533980846,0.428591698,12
0.222,3.067961693,0.430432469,12
0.223,3.067961693,0.432580024,12
0.224,3.067961693,0.434727579,12
0.225,1.533980846,0.436875135,12
0.226,3.067961693,0.43902269,12
0.227,3.067961693,0.441783845,12
0.228,3.067961693,0.443624616,12
0.229,1.533980846,0.446078956,12
0.23,3.067961693,0.448226511,12
0.231,3.067961693,0.450680852,12
0.232,1.533980846,0.452521592,12
0.233,1.533980846,0.454975963,12
0.234,1.533980846,0.457123518,12
0.236,3.067961693,0.459271073,12
0.237,3.067961693,0.461725414,12
0.238,1.533980846,0.463566154,12
0.239,3.067961693,0.46571371,12
0.24,1.533980846,0.467861235,12
0.241,1.533980846,0.46939519,12
0.242,3.067961693,0.471542746,12
0.243,1.533980846,0.473076671,12
0.244,1.533980846,0.475224227,12
0.245,3.067961693,0.477064997,12
0.246,3.067961693,0.478905737,12
0.247,1.533980846,0.480746478,12
0.247,3.067961693,0.482894033,12
0.248,1.533980846,0.484427959,12
0.249,1.533980846,0.486268699,12
0.25,1.533980846,0.488416255,12
0.251,1.533980846,0.489643395,12
0.252,3.067961693,0.49240455,12
0.254,1.533980846,0.494552076,12
0.255,1.533980846,0.496086031,12
0.256,1.533980846,0.498540372,12
0.257,1.533980846,0.500687897,12
0.258,0,0.503755748,12
0.259,1.533980846,0.505596459,12
0.26,1.533980846,0.507743955,12
0.262,1.533980846,0.510198236,12
0.263,1.533980846,0.512652516,12
0.264,1.533980846,0.515106797,12
0.265,3.067961693,0.517254293,12
0.266,3.067961693,0.519708574,12
0.267,1.533980846,0.52185607,12
0.27,1.533980846,0.527684987,12
0.271,3.067961693,0.530752838,12
0.273,3.067961693,0.532900333,12
0.274,3.067961693,0.535661399,12
0.275,3.067961693,0.538422465,12
0.277,1.533980846,0.541490316,12
0.278,1.533980846,0.544558167,12
0.28,1.533980846,0.547012448,12
0.281,3.067961693,0.550387084,12
0.282,3.067961693,0.55253458,12
0.283,1.533980846,0.554375291,12
0.284,1.533980846,0.556829572,12
0.286,0,0.558670282,12
0.287,3.067961693,0.561124563,12
0.288,1.533980846,0.563885629,12
0.289,1.533980846,0.566033125,12
0.29,3.067961693,0.568180621,12
0.291,1.533980846,0.570021331,12
0.292,3.067961693,0.572168827,12
0.293,1.533980846,0.574009538,12
0.294,1.533980846,0.576157033,12
0.295,3.067961693,0.578304529,12
0.296,3.067961693,0.58075881,12
0.297,1.533980846,0.582599521,12
0.298,3.067961693,0.584747016,12
0.299,1.533980846,0.586587727,12
0.3,1.533980846,0.588735223,12
0.301,1.533980846,0.591189504,12
0.303,1.533980846,0.593643785,12
0.304,1.533980846,0.595484495,12
0.305,1.533980846,0.597631991,12
0.306,1.533980846,0.600086272,12
0.307,1.533980846,0.601926982,12
0.308,1.533980846,0.604688048,12
0.309,1.533980846,0.606528759,12
0.31,1.533980846,0.608676255,12
0.311,1.533980846,0.610516965,12
0.312,1.533980846,0.612357676,12
0.313,1.533980846,0.614505172,12
0.314,1.533980846,0.616959453,12
0.316,1.533980846,0.619413733,12
0.317,0,0.620947659,12
0.318,1.533980846,0.623095155,12
0.319,1.533980846,0.62462908,12
0.32,1.533980846,0.627083361,12
0.321,3.067961693,0.629230857,12
0.322,1.533980846,0.631378353,12
0.323,1.533980846,0.633219063,12
0.324,1.533980846,0.635366559,12
0.325,1.533980846,0.63782084,12
0.326,1.533980846,0.639661551,12
0.327,1.533980846,0.641502261,12
0.328,1.533980846,0.643649757,12
0.329,3.067961693,0.645797253,12
0.33,1.533980846,0.647944748,12
0.331,1.533980846,0.650092244,12
0.332,1.533980846,0.651932955,12
0.333,1.533980846,0.654080451,12
0.334,3.067961693,0.656227946,12
0.335,1.533980846,0.658375442,12
0.337,1.533980846,0.660522938,12
0.338,3.067961693,0.662670434,12
0.339,1.533980846,0.664817929,12
0.34,3.067961693,0.666965425,12
0.341,1.533980846,0.668806136,12
0.342,1.533980846,0.670953631,12
0.343,1.533980846,0.673407912,12
0.344,1.533980846,0.675248623,12
0.345,3.067961693,0.677702904,12
0.346,1.533980846,0.679236829,12
0.347,1.533980846,0.68169117,12
0.348,3.067961693,0.684452236,12
0.349,1.533980846,0.686292946,12
0.35,3.067961693,0.689054012,12
0.351,1.533980846,0.690894723,12
0.352,1.533980846,0.692735434,12
0.353,1.533980846,0.694882929,12
0.354,1.533980846,0.69672364,12
0.355,1.533980846,0.698564351,12
0.356,1.533980846,0.700405061,12
0.357,1.533980846,0.702859342,12
0.358,3.067961693,0.705006838,12
0.359,3.067961693,0.706540763,12
0.36,3.067961693,0.708995044,12
0.361,1.533980846,0.710835755,12
0.362,0,0.712062895,12
0.363,3.067961693,0.714210391,12
0.364,1.533980846,0.716664672,12
0.365,1.533980846,0.718812168,12
0.366,1.533980846,0.720346093,12
0.367,3.067961693,0.722800374,12
0.368,1.533980846,0.724641085,12
0.37,1.533980846,0.728936076,12
0.372,1.533980846,0.731390357,12
0.373,3.067961693,0.733844638,12
0.374,1.533980846,0.735378563,12
0.375,3.067961693,0.737526059,12
0.376,3.067961693,0.73998034,12
0.377,1.533980846,0.741821051,12
0.378,1.533980846,0.744582117,12
0.379,1.533980846,0.746422827,12
0.38,1.533980846,0.747956753,12
0.381,3.067961693,0.750411034,12
0.382,1.533980846,0.752251744,12
0.383,3.067961693,0.75439924,12
0.384,1.533980846,0.756239951,12
0.385,1.533980846,0.758694232,12
0.386,3.067961693,0.760841727,12
0.387,1.533980846,0.762375653,12
0.388,3.067961693,0.764523149,12
0.389,1.533980846,0.766363859,12
0.39,3.067961693,0.768511355,12
0.391,1.533980846,0.770965636,12
0.392,1.533980846,0.772806346,12
0.393,1.533980846,0.774953842,12
0.394,1.533980846,0.777408123,12
0.395,1.533980846,0.779248834,12
0.396,3.067961693,0.781089544,12
0.397,3.067961693,0.78323704,12
0.398,1.533980846,0.785998106,12
0.4,3.067961693,0.788759172,12
0.401,3.067961693,0.791213453,12
0.402,1.533980846,0.793360949,12
0.403,1.533980846,0.795508444,12
0.404,1.533980846,0.79765594,12
0.405,1.533980846,0.800110221,12
0.406,3.067961693,0.802257717,12
0.407,3.067961693,0.804405212,12
0.408,1.533980846,0.806552708,12
0.409,3.067961693,0.808700204,12
0.41,1.533980846,0.810540915,12
0.411,3.067961693,0.81268841,12
0.412,1.533980846,0.814529121,12
0.413,1.533980846,0.816676617,12
0.414,1.533980846,0.818517327,12
0.415,1.533980846,0.820971608,12
0.416,3.067961693,0.823119104,12
0.417,1.533980846,0.824959815,12
0.418,3.067961693,0.82710731,12
0.419,1.533980846,0.829254806,12
0.42,3.067961693,0.831402302,12
0.422,1.533980846,0.833243012,12
0.423,1.533980846,0.835390508,12
0.424,1.533980846,0.837538004,12
0.425,3.067961693,0.8396855,12
0.426,3.067961693,0.842446566,12
0.427,1.533980846,0.844594061,12
0.428,1.533980846,0.846434772,12
0.429,1.533980846,0.848275483,12
0.43,1.533980846,0.850116193,12
0.431,1.533980846,0.852263689,12
0.432,3.067961693,0.85471797,12
0.433,1.533980846,0.856558681,12
0.434,3.067961693,0.858706176,12
0.435,1.533980846,0.860546887,12
0.436,1.533980846,0.862694383,12
0.437,3.067961693,0.864228308,12
0.438,3.067961693,0.866989374,12
0.439,1.533980846,0.868830085,12
0.44,3.067961693,0.871284366,12
0.441,1.533980846,0.873125076,12
0.442,3.067961693,0.875272572,12
0.444,1.533980846,0.877420068,12
0.445,1.533980846,0.879874349,12
0.446,1.533980846,0.881715059,12
0.447,3.067961693,0.883862555,12
0.448,1.533980846,0.886010051,12
0.449,1.533980846,0.888157547,12
0.45,3.067961693,0.890305042,12
0.451,3.067961693,0.892759323,12
0.452,1.533980846,0.894600034,12
0.453,1.533980846,0.896133959,12
0.454,3.067961693,0.89920181,12
0.455,1.533980846,0.901042521,12
0.456,1.533980846,0.902576447,12
0.457,1.533980846,0.904723942,12
0.458,1.533980846,0.906871438,12
0.459,3.067961693,0.909018934,12
0.46,3.067961693,0.91116643,12
0.462,1.533980846,0.913927495,12
0.463,3.067961693,0.916074991,12
0.464,3.067961693,0.918222487,12
0.465,3.067961693,0.919756413,12
0.466,1.533980846,0.921597123,12
0.467,1.533980846,0.923744619,12
0.468,1.533980846,0.9261989,12
0.469,1.533980846,0.928346395,12
0.47,1.533980846,0.930800676,12
0.471,1.533980846,0.932641387,12
0.472,3.067961693,0.934788883,12
0.473,1.533980846,0.936629593,12
0.474,3.067961693,0.938777089,12
0.475,1.533980846,0.94123137,12
0.476,1.533980846,0.943072081,12
0.477,1.533980846,0.945526361,12
0.478,3.067961693,0.947367072,12
0.479,3.067961693,0.949207783,12
0.48,1.533980846,0.951048493,12
0.481,3.067961693,0.952582419,12
0.482,1.533980846,0.95565027,12
0.484,1.533980846,0.958104551,12
0.485,0,0.959945261,12
0.486,1.533980846,0.961785972,12
0.487,3.067961693,0.963933468,12
0.488,1.533980846,0.965774179,12
0.489,1.533980846,0.967614889,12
0.49,1.533980846,0.970375955,12
0.491,1.533980846,0.972216666,12
0.492,1.533980846,0.974364161,12
0.493,1.533980846,0.976511657,12
0.494,3.067961693,0.978659153,12
0.495,3.067961693,0.980499864,12
0.496,1.533980846,0.982340574,12
0.497,1.533980846,0.984181285,12
0.498,1.533980846,0.986021996,12
0.499,1.533980846,0.988476276,12
0.5,1.533980846,0.990623772,12
0.501,3.067961693,0.992771268,12
0.502,1.533980846,0.994611979,12
0.503,3.067961693,0.997066259,12
0.504,1.533980846,0.99890697,12
0.505,3.067961693,1.001054525,12
0.506,1.533980846,1.002588749,12
0.507,1.533980846,1.004429579,12
0.508,3.067961693,1.006577253,12
0.509,1.533980846,1.009031773,12
0.511,1.533980846,1.011486292,12
0.512,1.533980846,1.013633966,12
0.513,1.533980846,1.015781641,12
0.513,1.533980846,1.017622471,12
0.514,1.533980846,1.019770145,12
0.516,3.067961693,1.02191782,12
0.517,3.067961693,1.024065495,12
0.518,1.533980846,1.025906324,12
0.519,1.533980846,1.028053999,12
0.519,1.533980846,1.030201674,12
0.52,3.067961693,1.032656074,12
0.522,3.067961693,1.034803748,12
0.523,1.533980846,1.036644578,12
0.524,1.533980846,1.038792253,12
0.525,3.067961693,1.040939927,12
0.526,1.533980846,1.043394446,12
0.527,1.533980846,1.045542121,12
0.528,1.533980846,1.04738307,12
0.529,1.533980846,1.050144315,12
0.53,1.533980846,1.052292109,12
0.531,1.533980846,1.054133058,12
0.532,1.533980846,1.056280732,12
0.533,3.067961693,1.058121562,12
0.534,1.533980846,1.059962511,12
0.535,1.533980846,1.062110186,12
0.536,1.533980846,1.06425786,12
0.537,1.533980846,1.067019224,12
0.538,1.533980846,1.068860173,12
0.539,3.067961693,1.070701003,12
0.54,1.533980846,1.072541952,12
0.541,3.067961693,1.074689627,12
0.542,1.533980846,1.076530576,12
0.543,1.533980846,1.07867825,12
0.544,3.067961693,1.080825925,12
0.545,1.533980846,1.082666755,12
0.546,3.067961693,1.084814429,12
0.547,3.067961693,1.086348534,12
0.548,1.533980846,1.088189483,12
0.549,1.533980846,1.090030432,12
0.55,1.533980846,1.092178106,12
0.551,3.067961693,1.094939351,12
0.552,1.533980846,1.0967803,12
0.553,3.067961693,1.098927975,12
0.554,1.533980846,1.100768924,12
0.555,3.067961693,1.102916598,12
0.556,1.533980846,1.104757547,12
0.557,3.067961693,1.106905222,12
0.558,1.533980846,1.108746171,12
0.559,3.067961693,1.110893846,12
0.56,3.067961693,1.11304152,12
0.561,3.067961693,1.115189195,12
0.562,3.067961693,1.117336869,12
0.563,1.533980846,1.118870974,12
0.564,1.533980846,1.120711923,12
0.565,1.533980846,1.122859597,12
0.566,1.533980846,1.125007272,12
0.567,1.533980846,1.126848102,12
0.568,1.533980846,1.129302502,12
0.569,1.533980846,1.131143451,12
0.57,3.067961693,1.133597851,12
0.571,1.533980846,1.135745525,12
0.572,3.067961693,1.13850677,12
0.573,1.533980846,1.140347719,12
0.574,1.533980846,1.142495394,12
0.575,1.533980846,1.144643068,12
0.576,3.067961693,1.146790743,12
0.577,3.067961693,1.148938417,12
0.578,1.533980846,1.150779366,12
0.579,1.533980846,1.152927041,12
0.58,3.067961693,1.155074716,12
0.581,1.533980846,1.15660882,12
0.582,1.533980846,1.158756495,12
0.583,3.067961693,1.160904169,12
0.584,1.533980846,1.162744999,12
0.585,1.533980846,1.164892673,12
0.586,1.533980846,1.166733503,12
0.587,1.533980846,1.168574452,12
0.588,3.067961693,1.170722127,12
0.589,1.533980846,1.172563076,12
0.59,1.533980846,1.174710751,12
0.591,3.067961693,1.17655158,12
0.592,1.533980846,1.178085685,12
0.593,3.067961693,1.180233359,12
0.594,3.067961693,1.182381034,12
0.595,1.533980846,1.184221983,12
0.596,3.067961693,1.186369658,12
0.596,1.533980846,1.188210607,12
0.598,1.533980846,1.190358281,12
0.598,1.533980846,1.19219923,12
0.599,3.067961693,1.19404006,12
0.6,3.067961693,1.19588089,12
0.601,3.067961693,1.19833529,12
0.602,3.067961693,1.200482965,12
0.603,1.533980846,1.202017069,12
0.604,1.533980846,1.203858018,12
0.605,1.533980846,1.206005692,12
0.606,1.533980846,1.207846642,12
0.607,1.533980846,1.209380746,12
0.608,1.533980846,1.21152842,12
0.609,1.533980846,1.21336937,12
0.61,1.533980846,1.215210199,12
0.611,3.067961693,1.217664599,12
0.612,1.533980846,1.219198704,12
0.613,3.067961693,1.221346378,12
0.614,1.533980846,1.223187208,12
0.615,1.533980846,1.225028157,12
0.616,3.067961693,1.226868987,12
0.617,3.067961693,1.229016662,12
0.618,1.533980846,1.231164336,12
0.619,3.067961693,1.233311892,12
0.62,3.067961693,1.235459566,12
0.621,3.067961693,1.237914085,12
0.622,1.533980846,1.23944819,12
0.623,1.533980846,1.24190259,12
0.624,0,1.24374342,12
0.625,3.067961693,1.245584249,12
0.626,3.067961693,1.247731924,12
0.627,3.067961693,1.249572873,12
0.628,1.533980846,1.251106977,12
0.629,3.067961693,1.253254533,12
0.63,1.533980846,1.255402207,12
0.631,3.067961693,1.257549882,12
0.632,1.533980846,1.259390831,12
0.633,1.533980846,1.260924935,12
0.634,1.533980846,1.263379335,12
0.635,3.067961693,1.265220046,12
0.636,3.067961693,1.267674565,12
0.637,3.067961693,1.26982224,12
0.638,3.067961693,1.271969914,12
0.639,1.533980846,1.273810744,12
0.64,3.067961693,1.275958419,12
0.641,1.533980846,1.278106213,12
0.642,3.067961693,1.280560613,12
0.643,1.533980846,1.282094717,12
0.644,3.067961693,1.284242392,12
0.645,3.067961693,1.287310481,12
0.646,1.533980846,1.28915143,12
0.647,1.533980846,1.291299105,12
0.648,3.067961693,1.293139935,12
0.649,1.533980846,1.295287728,12
0.65,1.533980846,1.297435403,12
0.651,1.533980846,1.299276352,12
0.652,1.533980846,1.301424026,12
0.653,3.067961693,1.303571701,12
0.654,1.533980846,1.305105805,12
0.655,1.533980846,1.307560325,12
0.656,1.533980846,1.309094429,12
0.657,1.533980846,1.311242104,12
0.658,1.533980846,1.313083053,12
0.659,1.533980846,1.314617157,12
0.66,3.067961693,1.316764832,12
0.661,3.067961693,1.318605661,12
0.662,3.067961693,1.320753336,12
0.663,1.533980846,1.322594285,12
0.664,1.533980846,1.32474196,12
0.665,1.533980846,1.326889634,12
0.666,1.533980846,1.328730583,12
0.667,3.067961693,1.330878258,12
0.668,1.533980846,1.332105637,12
0.669,3.067961693,1.334866881,12
0.67,3.067961693,1.337321401,12
0.671,1.533980846,1.339469194,12
0.672,1.533980846,1.341616869,12
0.673,1.533980846,1.344071388,12
0.674,1.533980846,1.346218944,12
0.675,1.533980846,1.347753167,12
0.676,1.533980846,1.350207567,12
0.677,3.067961693,1.352355242,12
0.678,1.533980846,1.354196191,12
0.679,1.533980846,1.356343865,12
0.681,3.067961693,1.35849154,12
0.682,3.067961693,1.360639215,12
0.683,1.533980846,1.362480164,12
0.684,1.533980846,1.364321113,12
0.684,3.067961693,1.366775513,12
0.685,1.533980846,1.368616462,12
0.686,3.067961693,1.370457292,12
0.687,1.533980846,1.372298241,12
0.688,3.067961693,1.374445915,12
0.689,3.067961693,1.3759799,12
0.69,1.533980846,1.378127575,12
0.691,1.533980846,1.380275249,12
0.692,3.067961693,1.382116079,12
0.693,3.067961693,1.384570479,12
0.694,1.533980846,1.386411428,12
0.695,1.533980846,1.388559103,12
0.696,1.533980846,1.390706778,12
0.697,3.067961693,1.392854452,12
0.698,1.533980846,1.394695401,12
0.699,1.533980846,1.396843076,12
0.7,1.533980846,1.398684025,12
0.701,0,1.400524855,12
0.702,3.067961693,1.402979255,12
0.703,1.533980846,1.404206634,12
0.704,1.533980846,1.406354308,12
0.705,1.533980846,1.408501983,12
0.706,1.533980846,1.410649657,12
0.707,1.533980846,1.412490606,12
0.708,1.533980846,1.414638281,12
0.709,1.533980846,1.41647923,12
0.71,1.533980846,1.418626904,12
0.711,3.067961693,1.420774579,12
0.712,3.067961693,1.422001839,12
0.713,1.533980846,1.424149513,12
0.714,1.533980846,1.426297188,12
0.715,3.067961693,1.428444862,12
0.716,1.533980846,1.429978967,12
0.717,1.533980846,1.432433486,12
0.718,3.067961693,1.434581161,12
0.719,3.067961693,1.43642211,12
0.72,1.533980846,1.438263059,12
0.721,1.533980846,1.440410733,12
0.722,1.533980846,1.442558408,12
0.723,1.533980846,1.444706082,12
0.724,3.067961693,1.446546912,12
0.725,3.067961693,1.448694587,12
0.726,1.533980846,1.45022881,12
0.727,1.533980846,1.45268333,12
0.728,1.533980846,1.454217315,12
0.729,1.533980846,1.456978559,12
0.73,1.533980846,1.459126234,12
0.731,1.533980846,1.461273909,12
0.732,3.067961693,1.463421583,12
0.733,3.067961693,1.465569258,12
0.734,1.533980846,1.467103481,12
0.735,1.533980846,1.469251156,12
0.736,1.533980846,1.47139883,12
0.737,1.533980846,1.473546505,12
0.738,1.533980846,1.476001024,12
0.739,1.533980846,1.478455544,12
0.74,1.533980846,1.480603218,12
0.741,1.533980846,1.482751012,12
0.743,1.533980846,1.484898686,12
0.744,1.533980846,1.487046361,12
0.745,3.067961693,1.489194036,12
0.746,1.533980846,1.491034985,12
0.747,1.533980846,1.493182659,12
0.748,1.533980846,1.495330334,12
0.748,1.533980846,1.497478008,12
0.749,1.533980846,1.499318957,12
0.75,1.533980846,1.500853062,12
0.751,1.533980846,1.503000617,12
0.752,1.533980846,1.505148292,12
0.753,1.533980846,1.507295966,12
0.754,1.533980846,1.509136796,12
0.755,1.533980846,1.511284471,12
0.756,1.533980846,1.513432145,12
0.757,1.533980846,1.51557982,12
0.758,1.533980846,1.517420769,12
0.759,1.533980846,1.519568443,12
0.76,3.067961693,1.521716118,12
0.761,1.533980846,1.523556948,12
0.762,3.067961693,1.525704622,12
0.763,1.533980846,1.527545571,12
0.764,1.533980846,1.529693246,12
0.765,1.533980846,1.532147765,12
0.766,3.067961693,1.53429544,12
0.767,1.533980846,1.536136389,12
0.768,3.067961693,1.538284063,12
0.769,3.067961693,1.539818168,12
0.77,3.067961693,1.541965842,12
0.771,1.533980846,1.544113636,12
0.772,1.533980846,1.546261311,12
0.774,1.533980846,1.54871583,12
0.775,1.533980846,1.550556779,12
0.776,3.067961693,1.553011179,12
0.777,1.533980846,1.554238558,12
0.778,3.067961693,1.556386232,12
0.778,1.533980846,1.558227062,12
0.779,3.067961693,1.560374737,12
0.78,3.067961693,1.562522411,12
0.781,1.533980846,1.564056516,12
0.782,3.067961693,1.56620419,12
0.783,1.533980846,1.568045139,12
0.784,1.533980846,1.570192814,12
0.785,1.533980846,1.572340488,12
0.786,1.533980846,1.573874474,12
0.787,1.533980846,1.575715423,12
0.788,1.533980846,1.577556372,12
0.789,1.533980846,1.580010772,12
0.79,3.067961693,1.582158446,12
0.791,3.067961693,1.583999276,12
0.792,3.067961693,1.586146832,12
0.793,1.533980846,1.587987781,12
0.794,1.533980846,1.590135455,12
