time,QEIdata.omega,QEIdata.theta,Voltage
0.798,3.067961693,1.6438272,12
0.799,1.533980846,1.645668149,12
0.8,1.533980846,1.648122668,12
0.801,1.533980846,1.650270343,12
0.803,3.067961693,1.652418017,12
0.804,3.067961693,1.654258966,12
0.804,3.067961693,1.656406641,12
0.805,3.067961693,1.658554316,12
0.806,1.533980846,1.660395265,12
0.807,1.533980846,1.661929369,12
0.809,3.067961693,1.664383888,12
0.809,1.533980846,1.666531563,12
0.81,1.533980846,1.668372512,12
0.812,3.067961693,1.670520067,12
0.812,1.533980846,1.672361016,12
0.814,1.533980846,1.674815536,12
0.815,1.533980846,1.677270055,12
0.816,3.067961693,1.679110885,12
0.817,1.533980846,1.680951834,12
0.818,1.533980846,1.682792783,12
0.819,3.067961693,1.684940457,12
0.82,1.533980846,1.686781406,12
0.821,3.067961693,1.688929081,12
0.822,1.533980846,1.69077003,12
0.823,1.533980846,1.692917705,12
0.824,3.067961693,1.69506526,12
0.825,1.533980846,1.696906209,12
0.826,1.533980846,1.698440313,12
0.827,3.067961693,1.700894833,12
0.828,3.067961693,1.703042507,12
0.829,3.067961693,1.705497026,12
0.83,1.533980846,1.707337856,12
0.831,1.533980846,1.709485531,12
0.832,1.533980846,1.71132648,12
0.833,1.533980846,1.71316731,12
0.834,3.067961693,1.715314984,12
0.835,1.533980846,1.717462659,12
0.836,1.533980846,1.719303608,12
0.837,1.533980846,1.721144438,12
0.838,1.533980846,1.723598957,12
0.839,3.067961693,1.725746512,12
0.84,3.067961693,1.727894187,12
0.841,1.533980846,1.729428291,12
0.842,3.067961693,1.731575966,12
0.843,1.533980846,1.734030485,12
0.844,3.067961693,1.73617816,12
0.845,1.533980846,1.737405539,12
0.846,1.533980846,1.739553213,12
0.848,1.533980846,1.743541837,12
0.849,3.067961693,1.745996237,12
0.85,3.067961693,1.748143911,12
0.851,1.533980846,1.74998486,12
0.852,3.067961693,1.752132535,12
0.853,1.533980846,1.753973484,12
0.854,1.533980846,1.756121159,12
0.855,1.533980846,1.757962108,12
0.856,1.533980846,1.760109782,12
0.857,1.533980846,1.761643887,12
0.858,3.067961693,1.764098287,12
0.859,3.067961693,1.766552687,12
0.86,3.067961693,1.769007206,12
0.861,1.533980846,1.77054131,12
0.862,1.533980846,1.77299583,12
0.863,1.533980846,1.775450349,12
0.864,1.533980846,1.776984453,12
0.865,3.067961693,1.779132128,12
0.866,3.067961693,1.781279802,12
0.867,3.067961693,1.783734202,12
0.868,3.067961693,1.785575032,12
0.869,1.533980846,1.787722707,12
0.87,1.533980846,1.788950086,12
0.871,1.533980846,1.791404486,12
0.872,3.067961693,1.79355216,12
0.873,1.533980846,1.795393109,12
0.874,1.533980846,1.797540784,12
0.875,1.533980846,1.799688458,12
0.876,3.067961693,1.802142859,12
0.877,1.533980846,1.804290533,12
0.878,3.067961693,1.806438208,12
0.879,1.533980846,1.808585882,12
0.88,1.533980846,1.810733557,12
0.881,1.533980846,1.812574506,12
0.882,1.533980846,1.814415455,12
0.883,1.533980846,1.816563129,12
0.884,0,1.818403959,12
0.885,3.067961693,1.821165204,12
0.886,1.533980846,1.823926568,12
0.888,1.533980846,1.826687932,12
0.889,1.533980846,1.830062866,12
0.891,1.533980846,1.83282423,12
0.892,1.533980846,1.834971905,12
0.893,3.067961693,1.838039994,12
0.895,1.533980846,1.840801358,12
0.896,3.067961693,1.842949033,12
0.897,0,1.844483018,12
0.898,1.533980846,1.846937418,12
0.899,1.533980846,1.849391937,12
0.9,3.067961693,1.851232886,12
0.901,1.533980846,1.853073835,12
0.902,1.533980846,1.85522151,12
0.903,1.533980846,1.857062459,12
0.904,1.533980846,1.859210134,12
0.905,0,1.861050963,12
0.906,1.533980846,1.863198638,12
0.907,1.533980846,1.865346313,12
0.908,1.533980846,1.867493987,12
0.909,3.067961693,1.869948506,12
0.91,1.533980846,1.871789455,12
0.911,3.067961693,1.874243975,12
0.912,1.533980846,1.876391649,12
0.913,1.533980846,1.878232598,12
0.915,1.533980846,1.880993843,12
0.916,1.533980846,1.882834792,12
0.917,1.533980846,1.884982467,12
0.918,1.533980846,1.886823416,12
0.919,3.067961693,1.88897109,12
0.92,1.533980846,1.89142561,12
0.921,1.533980846,1.893266439,12
0.922,3.067961693,1.89572084,12
0.923,1.533980846,1.897561789,12
0.924,1.533980846,1.899402738,12
0.925,3.067961693,1.901857138,12
0.926,1.533980846,1.903698087,12
0.927,1.533980846,1.906152606,12
0.928,1.533980846,1.90768671,12
0.929,3.067961693,1.91014111,12
0.93,3.067961693,1.91198194,12
0.931,1.533980846,1.914129615,12
0.932,3.067961693,1.916584134,12
0.933,3.067961693,1.918731809,12
0.934,3.067961693,1.920572639,12
0.935,3.067961693,1.922720194,12
0.936,1.533980846,1.924867868,12
0.937,3.067961693,1.927015543,12
0.938,3.067961693,1.929163218,12
0.939,1.533980846,1.931004167,12
0.94,3.067961693,1.933765411,12
0.941,3.067961693,1.935913086,12
0.942,1.533980846,1.93744719,12
0.943,3.067961693,1.939594865,12
0.944,1.533980846,1.941435814,12
0.945,0,1.942969799,12
0.946,3.067961693,1.945424199,12
0.947,3.067961693,1.947571874,12
0.948,1.533980846,1.949719667,12
0.949,1.533980846,1.951867342,12
0.95,1.533980846,1.953708172,12
0.951,1.533980846,1.955855846,12
0.952,3.067961693,1.958003521,12
0.953,1.533980846,1.95984447,12
0.954,1.533980846,1.961992145,12
0.955,3.067961693,1.964139819,12
0.956,1.533980846,1.965673923,12
0.957,1.533980846,1.967821598,12
0.958,3.067961693,1.969969153,12
0.959,3.067961693,1.972423673,12
0.96,1.533980846,1.974264622,12
0.961,1.533980846,1.976412296,12
0.962,1.533980846,1.978559971,12
0.963,1.533980846,1.981321335,12
0.964,1.533980846,1.982855439,12
0.965,1.533980846,1.985003114,12
0.966,1.533980846,1.987150788,12
0.967,3.067961693,1.989298463,12
0.968,1.533980846,1.991752982,12
0.97,1.533980846,1.993593931,12
0.971,3.067961693,1.995741606,12
0.972,1.533980846,1.997582555,12
0.973,1.533980846,2.000036955,12
0.974,1.533980846,2.002491713,12
0.975,1.533980846,2.004332781,12
0.976,1.533980846,2.006787539,12
0.977,1.533980846,2.008935452,12
0.978,1.533980846,2.01077652,12
0.979,3.067961693,2.013538122,12
0.98,1.533980846,2.015686035,12
0.981,3.067961693,2.017833948,12
0.983,1.533980846,2.019675016,12
0.984,3.067961693,2.022436619,12
0.985,0,2.023970842,12
0.986,1.533980846,2.0264256,12
0.987,1.533980846,2.028266668,12
0.988,1.533980846,2.030721426,12
0.989,3.067961693,2.033176184,12
0.99,3.067961693,2.035324097,12
0.991,1.533980846,2.037165165,12
0.992,1.533980846,2.039313078,12
0.993,4.601942539,2.041460752,12
0.994,1.533980846,2.043301821,12
0.995,1.533980846,2.04575634,12
0.996,3.067961693,2.048211098,12
0.997,1.533980846,2.050052166,12
0.998,3.067961693,2.052200079,12
0.999,3.067961693,2.054347992,12
1,1.533980846,2.05618906,12
1.001,1.533980846,2.058030128,12
1.002,3.067961693,2.060484886,12
1.003,1.533980846,2.06201911,12
1.004,3.067961693,2.064473867,12
1.005,1.533980846,2.066314936,12
1.006,1.533980846,2.068462849,12
1.007,1.533980846,2.070610762,12
1.008,3.067961693,2.073065519,12
1.009,1.533980846,2.074906588,12
1.01,3.067961693,2.077054501,12
1.011,1.533980846,2.078895569,12
1.012,1.533980846,2.080736637,12
1.013,3.067961693,2.083191395,12
1.014,1.533980846,2.085032463,12
1.015,1.533980846,2.087487221,12
1.016,1.533980846,2.089021444,12
1.017,1.533980846,2.091169357,12
1.018,0,2.093317032,12
1.019,1.533980846,2.095464945,12
1.021,1.533980846,2.097612858,12
1.022,3.067961693,2.099760771,12
1.023,3.067961693,2.102215528,12
1.024,1.533980846,2.103749752,12
1.025,3.067961693,2.105897665,12
1.026,1.533980846,2.107738733,12
1.026,1.533980846,2.109886646,12
1.028,1.533980846,2.112034559,12
1.029,1.533980846,2.114182472,12
1.03,0,2.11602354,12
1.031,1.533980846,2.118478298,12
1.032,1.533980846,2.120319366,12
1.033,3.067961693,2.122467279,12
1.034,1.533980846,2.124308348,12
1.035,1.533980846,2.126149416,12
1.036,1.533980846,2.128604174,12
1.037,1.533980846,2.130752087,12
1.038,3.067961693,2.1329,12
1.039,0,2.134434223,12
1.04,3.067961693,2.136888981,12
1.041,1.533980846,2.138730049,12
1.042,1.533980846,2.140877962,12
1.043,1.533980846,2.14271903,12
1.044,3.067961693,2.145480633,12
1.045,3.067961693,2.147014856,12
1.046,1.533980846,2.14854908,12
1.047,1.533980846,2.150696993,12
1.048,1.533980846,2.152538061,12
1.049,3.067961693,2.154685974,12
1.05,3.067961693,2.156833887,12
1.051,1.533980846,2.158674955,12
1.052,3.067961693,2.160209179,12
1.053,1.533980846,2.162357092,12
1.054,3.067961693,2.164505005,12
1.055,3.067961693,2.166346073,12
1.056,1.533980846,2.168187141,12
1.057,1.533980846,2.170335054,12
1.058,1.533980846,2.172176123,12
1.059,1.533980846,2.174324036,12
1.06,1.533980846,2.177085638,12
1.061,1.533980846,2.179233551,12
1.062,1.533980846,2.181074619,12
1.063,3.067961693,2.183222532,12
1.064,3.067961693,2.18567729,12
1.065,3.067961693,2.187518358,12
1.066,3.067961693,2.189666271,12
1.067,3.067961693,2.191507339,12
1.068,1.533980846,2.193655252,12
1.069,1.533980846,2.195496321,12
1.07,3.067961693,2.197644234,12
1.071,3.067961693,2.199792147,12
1.072,3.067961693,2.20194006,12
1.073,3.067961693,2.203781128,12
1.075,1.533980846,2.205929041,12
1.076,3.067961693,2.208076954,12
1.076,0,2.209611177,12
1.077,1.533980846,2.212065935,12
1.079,1.533980846,2.214520693,12
1.08,3.067961693,2.216668606,12
1.081,1.533980846,2.218509674,12
1.082,1.533980846,2.220657587,12
1.083,1.533980846,2.222498655,12
1.084,3.067961693,2.224646568,12
1.085,1.533980846,2.226487637,12
1.086,1.533980846,2.22863555,12
1.087,1.533980846,2.231090307,12
1.088,1.533980846,2.23323822,12
1.089,1.533980846,2.235079288,12
1.09,1.533980846,2.237227201,12
1.091,1.533980846,2.239375114,12
1.092,1.533980846,2.242136717,12
1.093,3.067961693,2.24428463,12
1.094,1.533980846,2.246125698,12
1.095,1.533980846,2.247659922,12
1.096,1.533980846,2.249807835,12
1.097,1.533980846,2.251955748,12
1.098,3.067961693,2.253796816,12
1.099,1.533980846,2.256251574,12
1.1,1.533980846,2.258399487,12
1.101,3.067961693,2.2605474,12
1.102,3.067961693,2.262695313,12
1.103,1.533980846,2.264536381,12
1.104,1.533980846,2.266070604,12
1.105,1.533980846,2.268218517,12
1.106,1.533980846,2.270673275,12
1.107,1.533980846,2.272514343,12
1.108,3.067961693,2.274662256,12
1.11,1.533980846,2.277117014,12
1.111,1.533980846,2.278958082,12
1.112,3.067961693,2.28141284,12
1.113,1.533980846,2.283253908,12
1.114,3.067961693,2.285094976,12
1.115,3.067961693,2.287856579,12
1.116,1.533980846,2.289697647,12
1.117,3.067961693,2.29184556,12
1.118,1.533980846,2.293686628,12
1.119,1.533980846,2.295220852,12
1.12,3.067961693,2.297368765,12
1.121,1.533980846,2.299209833,12
1.122,0,2.301357746,12
1.123,1.533980846,2.304426193,12
1.124,1.533980846,2.306574106,12
1.125,1.533980846,2.30810833,12
1.126,1.533980846,2.310563087,12
1.127,1.533980846,2.313017845,12
1.128,1.533980846,2.314858913,12
1.13,1.533980846,2.317313671,12
1.131,1.533980846,2.319768429,12
1.132,1.533980846,2.321609497,12
1.133,1.533980846,2.32375741,12
1.134,3.067961693,2.326519012,12
1.135,3.067961693,2.328666925,12
1.136,1.533980846,2.330507994,12
1.137,1.533980846,2.332962751,12
1.138,3.067961693,2.335417509,12
1.139,3.067961693,2.337565422,12
1.14,3.067961693,2.339713335,12
1.141,1.533980846,2.341554403,12
1.142,1.533980846,2.343702316,12
1.143,1.533980846,2.345850229,12
1.144,1.533980846,2.347998142,12
1.145,3.067961693,2.350146055,12
1.146,1.533980846,2.351987123,12
1.147,3.067961693,2.354135036,12
1.149,3.067961693,2.356282949,12
1.15,1.533980846,2.358124018,12
1.15,1.533980846,2.360271931,12
1.151,3.067961693,2.362419844,12
1.152,1.533980846,2.364567757,12
1.153,1.533980846,2.366408825,12
1.155,1.533980846,2.368556738,12
1.156,3.067961693,2.370704651,12
1.157,1.533980846,2.372545719,12
1.158,1.533980846,2.374693632,12
1.158,1.533980846,2.3765347,12
1.16,0,2.378375769,12
1.161,1.533980846,2.381444216,12
1.162,1.533980846,2.383285284,12
1.163,1.533980846,2.385740042,12
1.164,1.533980846,2.387887955,12
1.165,3.067961693,2.390342712,12
1.166,1.533980846,2.392183781,12
1.167,1.533980846,2.394331694,12
1.168,1.533980846,2.396479607,12
1.169,3.067961693,2.39862752,12
1.17,3.067961693,2.400775433,12
1.171,1.533980846,2.40323019,12
1.172,1.533980846,2.405071259,12
1.173,3.067961693,2.407526016,12
1.174,1.533980846,2.409673929,12
1.176,1.533980846,2.411821842,12
1.177,3.067961693,2.413969755,12
1.178,3.067961693,2.416117668,12
1.179,3.067961693,2.418265581,12
1.18,3.067961693,2.420413494,12
1.181,3.067961693,2.422868252,12
1.182,3.067961693,2.425323009,12
1.183,3.067961693,2.427470922,12
1.184,3.067961693,2.429005146,12
1.185,1.533980846,2.430846214,12
1.186,3.067961693,2.432994127,12
1.187,1.533980846,2.435448885,12
1.188,1.533980846,2.437596798,12
1.189,1.533980846,2.440051556,12
1.19,3.067961693,2.442199469,12
1.191,1.533980846,2.443426847,12
1.192,1.533980846,2.44618845,12
1.193,1.533980846,2.448029518,12
1.194,1.533980846,2.450177431,12
1.195,1.533980846,2.452325344,12
1.196,1.533980846,2.454166412,12
1.197,3.067961693,2.456007481,12
1.198,3.067961693,2.458462238,12
1.199,1.533980846,2.460610151,12
1.2,1.533980846,2.462144375,12
1.201,3.067961693,2.464292288,12
1.202,1.533980846,2.466133356,12
1.203,1.533980846,2.468588114,12
1.204,1.533980846,2.470429182,12
1.205,1.533980846,2.472577095,12
1.206,3.067961693,2.474111319,12
1.207,1.533980846,2.476259232,12
1.208,1.533980846,2.478407145,12
1.209,1.533980846,2.480555058,12
1.21,1.533980846,2.483009815,12
1.211,1.533980846,2.485771418,12
1.212,1.533980846,2.487612486,12
1.213,1.533980846,2.489760399,12
1.214,3.067961693,2.491601467,12
1.215,1.533980846,2.49374938,12
1.216,3.067961693,2.496204138,12
1.218,1.533980846,2.498045206,12
1.218,1.533980846,2.500193119,12
1.219,1.533980846,2.502341032,12
1.221,1.533980846,2.5041821,12
1.222,1.533980846,2.506330013,12
1.222,1.533980846,2.508171082,12
1.223,1.533980846,2.510318995,12
1.224,3.067961693,2.512466908,12
1.225,3.067961693,2.514307976,12
1.226,1.533980846,2.516149044,12
1.227,3.067961693,2.518296957,12
1.228,1.533980846,2.520138025,12
1.229,1.533980846,2.522285938,12
1.23,1.533980846,2.524740696,12
1.231,1.533980846,2.526581764,12
1.232,1.533980846,2.528422832,12
1.233,1.533980846,2.530570745,12
1.234,1.533980846,2.532718658,12
1.236,1.533980846,2.535480261,12
1.237,3.067961693,2.537628174,12
1.238,3.067961693,2.539776087,12
1.239,3.067961693,2.541617155,12
1.24,3.067961693,2.544071913,12
1.241,1.533980846,2.545606136,12
1.242,3.067961693,2.547754049,12
1.243,1.533980846,2.549595118,12
1.244,3.067961693,2.55235672,12
1.245,1.533980846,2.554504633,12
1.246,1.533980846,2.556652546,12
1.247,3.067961693,2.559107304,12
1.248,4.601942539,2.561254978,12
1.249,3.067961693,2.563096046,12
1.25,3.067961693,2.565243959,12
1.251,1.533980846,2.567085028,12
1.252,3.067961693,2.56984663,12
1.253,1.533980846,2.571687698,12
1.254,3.067961693,2.574142456,12
1.256,3.067961693,2.576904058,12
1.257,1.533980846,2.579665661,12
1.258,1.533980846,2.582120419,12
1.259,1.533980846,2.584575176,12
1.261,1.533980846,2.586723089,12
1.262,1.533980846,2.589177847,12
1.263,1.533980846,2.59132576,12
1.264,1.533980846,2.593780518,12
1.265,1.533980846,2.596235275,12
1.266,1.533980846,2.598383188,12
1.267,1.533980846,2.600531101,12
1.268,3.067961693,2.602985859,12
1.269,1.533980846,2.604520082,12
1.27,1.533980846,2.60697484,12
1.271,1.533980846,2.609122753,12
1.272,1.533980846,2.611270666,12
1.273,1.533980846,2.613111734,12
1.274,1.533980846,2.615259647,12
1.275,3.067961693,2.61802125,12
1.277,3.067961693,2.619862318,12
1.278,3.067961693,2.622010231,12
1.279,1.533980846,2.624158144,12
1.28,3.067961693,2.626612902,12
1.281,1.533980846,2.628760815,12
1.282,1.533980846,2.630908728,12
1.283,1.533980846,2.633056641,12
1.284,3.067961693,2.635204554,12
1.285,1.533980846,2.637045622,12
1.286,1.533980846,2.639193535,12
1.287,3.067961693,2.641955137,12
1.288,1.533980846,2.643796206,12
1.289,3.067961693,2.645944118,12
1.29,3.067961693,2.648092031,12
1.291,1.533980846,2.64931941,12
1.292,3.067961693,2.651774168,12
1.293,1.533980846,2.654228926,12
1.294,3.067961693,2.656683683,12
1.295,1.533980846,2.658524752,12
1.296,3.067961693,2.660672665,12
1.297,1.533980846,2.662513733,12
1.298,1.533980846,2.664661646,12
1.299,1.533980846,2.666809559,12
1.3,3.067961693,2.668957472,12
1.301,1.533980846,2.670491695,12
1.302,1.533980846,2.672946453,12
1.303,1.533980846,2.675094366,12
1.304,1.533980846,2.676935434,12
1.305,3.067961693,2.679083347,12
1.306,3.067961693,2.68123126,12
1.308,1.533980846,2.683072329,12
1.309,1.533980846,2.685220242,12
1.31,0,2.68706131,12
1.311,1.533980846,2.689822912,12
1.312,1.533980846,2.691970825,12
1.313,1.533980846,2.693811893,12
1.314,3.067961693,2.696573496,12
1.315,1.533980846,2.698414564,12
1.316,3.067961693,2.701176167,12
1.317,1.533980846,2.703017235,12
1.318,3.067961693,2.704858303,12
1.319,1.533980846,2.707313061,12
1.32,3.067961693,2.709154129,12
1.321,1.533980846,2.711608887,12
1.322,3.067961693,2.7137568,12
1.323,1.533980846,2.715597868,12
1.324,1.533980846,2.717745781,12
1.325,1.533980846,2.719893694,12
1.326,3.067961693,2.722348452,12
1.327,3.067961693,2.724496365,12
1.329,3.067961693,2.727257967,12
1.33,1.533980846,2.729099035,12
1.331,1.533980846,2.731246948,12
1.332,1.533980846,2.733088017,12
1.333,1.533980846,2.735235929,12
1.334,3.067961693,2.737383842,12
1.335,1.533980846,2.7398386,12
1.336,1.533980846,2.742293358,12
1.337,3.067961693,2.74505496,12
1.338,1.533980846,2.746896029,12
1.339,1.533980846,2.748737097,12
1.34,1.533980846,2.75088501,12
1.341,1.533980846,2.752419233,12
1.342,3.067961693,2.75548768,12
1.343,1.533980846,2.757328749,12
1.344,3.067961693,2.759476662,12
1.345,1.533980846,2.76131773,12
1.346,3.067961693,2.763772488,12
1.347,3.067961693,2.765613556,12
1.349,1.533980846,2.768375158,12
1.35,1.533980846,2.770216227,12
1.351,1.533980846,2.77236414,12
1.352,1.533980846,2.773898363,12
1.353,1.533980846,2.776353121,12
1.354,1.533980846,2.778501034,12
1.355,1.533980846,2.780648947,12
1.356,3.067961693,2.783103704,12
1.357,1.533980846,2.784944773,12
1.358,1.533980846,2.787092686,12
1.359,1.533980846,2.788933754,12
1.36,1.533980846,2.791388512,12
1.361,1.533980846,2.792922735,12
1.362,1.533980846,2.795377493,12
1.363,3.067961693,2.79844594,12
1.364,1.533980846,2.799980164,12
1.365,1.533980846,2.802434921,12
1.366,3.067961693,2.804582834,12
1.368,1.533980846,2.806423903,12
1.368,3.067961693,2.808571815,12
1.37,1.533980846,2.810719728,12
1.371,1.533980846,2.813174486,12
1.372,3.067961693,2.815015554,12
1.373,1.533980846,2.816856623,12
1.374,3.067961693,2.819618225,12
1.375,1.533980846,2.821459293,12
1.376,3.067961693,2.824220896,12
1.377,3.067961693,2.826061964,12
1.378,1.533980846,2.828209877,12
1.379,1.533980846,2.83035779,12
1.38,3.067961693,2.832505703,12
1.381,1.533980846,2.834346771,12
1.382,1.533980846,2.837108374,12
1.384,3.067961693,2.839563131,12
1.385,3.067961693,2.8414042,12
1.386,1.533980846,2.843552113,12
1.387,1.533980846,2.845393181,12
1.388,1.533980846,2.847847939,12
1.389,3.067961693,2.849995852,12
1.39,3.067961693,2.852143764,12
1.391,1.533980846,2.854291677,12
1.392,1.533980846,2.85643959,12
1.393,1.533980846,2.858280659,12
1.394,1.533980846,2.860121727,12
1.395,1.533980846,2.86226964,12
1.396,1.533980846,2.864417553,12
1.397,1.533980846,2.866872311,12
1.398,1.533980846,2.868713379,12
1.399,1.533980846,2.870861292,12
1.4,1.533980846,2.873009205,12
1.401,1.533980846,2.875157118,12
1.402,3.067961693,2.877305031,12
1.403,3.067961693,2.879146099,12
1.404,1.533980846,2.881600857,12
1.406,3.067961693,2.88374877,12
1.406,1.533980846,2.885589838,12
1.407,1.533980846,2.887124062,12
1.408,1.533980846,2.889271975,12
1.41,1.533980846,2.891726732,12
1.411,1.533980846,2.893874645,12
1.412,1.533980846,2.896022558,12
1.413,3.067961693,2.898477316,12
1.414,1.533980846,2.900318384,12
1.415,3.067961693,2.902466297,12
1.416,1.533980846,2.904307365,12
1.417,1.533980846,2.906455278,12
1.418,1.533980846,2.908296347,12
1.419,1.533980846,2.91044426,12
1.42,1.533980846,2.912592173,12
1.421,1.533980846,2.914433241,12
1.422,1.533980846,2.916581154,12
1.423,1.533980846,2.918729067,12
1.424,1.533980846,2.920570135,12
1.425,1.533980846,2.923024893,12
1.426,3.067961693,2.925172806,12
1.427,1.533980846,2.926707029,12
1.428,3.067961693,2.929161787,12
1.429,1.533980846,2.9313097,12
1.43,1.533980846,2.933150768,12
1.431,3.067961693,2.935298681,12
1.432,1.533980846,2.937446594,12
1.433,3.067961693,2.939287663,12
1.434,1.533980846,2.941128731,12
1.435,1.533980846,2.943276644,12
1.436,1.533980846,2.945117712,12
1.437,3.067961693,2.947879314,12
1.438,3.067961693,2.950027227,12
1.439,1.533980846,2.95217514,12
1.44,3.067961693,2.954323053,12
1.441,1.533980846,2.956164122,12
1.442,0,2.95800519,12
1.443,1.533980846,2.960153103,12
1.444,3.067961693,2.962301016,12
1.445,1.533980846,2.964142084,12
1.446,1.533980846,2.966903687,12
1.447,3.067961693,2.9690516,12
1.448,3.067961693,2.971199512,12
1.449,3.067961693,2.972733736,12
1.45,3.067961693,2.975188494,12
1.452,1.533980846,2.977029562,12
1.452,1.533980846,2.979177475,12
1.454,3.067961693,2.981632233,12
1.455,1.533980846,2.983473301,12
1.456,1.533980846,2.985621214,12
1.457,3.067961693,2.987769127,12
1.458,3.067961693,2.989610195,12
1.459,1.533980846,2.991451263,12
1.46,3.067961693,2.993906021,12
1.461,3.067961693,2.996360779,12
1.462,3.067961693,2.998815536,12
1.463,1.533980846,3.000656605,12
1.464,1.533980846,3.002804518,12
1.465,1.533980846,3.004338741,12
1.466,1.533980846,3.006486654,12
1.467,1.533980846,3.008941412,12
1.468,1.533980846,3.011089325,12
1.469,1.533980846,3.012930393,12
1.47,1.533980846,3.015078306,12
1.471,1.533980846,3.017226219,12
1.472,3.067961693,3.019374132,12
1.473,1.533980846,3.0212152,12
1.474,3.067961693,3.023976803,12
1.475,1.533980846,3.025817871,12
1.476,1.533980846,3.027965784,12
1.477,1.533980846,3.030113697,12
1.478,1.533980846,3.032568455,12
1.479,3.067961693,3.034716368,12
1.481,1.533980846,3.037171125,12
1.482,1.533980846,3.039319038,12
1.483,0,3.041160107,12
1.484,3.067961693,3.043614864,12
1.485,1.533980846,3.045455933,12
1.486,3.067961693,3.048217535,12
1.487,3.067961693,3.050672293,12
1.488,1.533980846,3.052820206,12
1.489,1.533980846,3.054968119,12
1.49,3.067961693,3.057422876,12
1.491,1.533980846,3.059263945,12
1.492,1.533980846,3.061411858,12
1.493,1.533980846,3.063559771,12
1.494,1.533980846,3.065707684,12
1.495,1.533980846,3.068162441,12
1.496,1.533980846,3.07000351,12
1.497,3.067961693,3.071844578,12
1.498,3.067961693,3.074299335,12
1.5,1.533980846,3.076140404,12
1.501,1.533980846,3.078288317,12
1.502,1.533980846,3.080743074,12
1.503,3.067961693,3.082890987,12
1.504,1.533980846,3.084732056,12
1.505,3.067961693,3.086573124,12
1.506,1.533980846,3.088414192,12
1.507,3.067961693,3.090562105,12
1.508,3.067961693,3.092710018,12
1.509,1.533980846,3.094857931,12
1.51,3.067961693,3.097312689,12
1.511,1.533980846,3.099460602,12
1.512,3.067961693,3.101608515,12
1.513,1.533980846,3.103449583,12
1.514,1.533980846,3.105904341,12
1.515,1.533980846,3.107745409,12
1.516,1.533980846,3.110200167,12
1.517,1.533980846,3.112041235,12
1.518,1.533980846,3.114189148,12
1.519,1.533980846,3.116337061,12
1.52,1.533980846,3.117871284,12
1.521,1.533980846,3.120019197,12
1.522,1.533980846,3.121860266,12
1.523,1.533980846,3.124315023,12
1.524,3.067961693,3.126462936,12
1.525,1.533980846,3.12799716,12
1.526,1.533980846,3.129838228,12
1.527,1.533980846,3.131986141,12
1.528,1.533980846,3.134134054,12
1.529,1.533980846,3.136281967,12
1.53,1.533980846,3.138736725,12
1.531,1.533980846,3.140577793,12
1.532,1.533980846,3.142725706,12
1.533,3.067961693,3.144873619,12
1.534,1.533980846,3.146714687,12
1.535,3.067961693,3.1488626,12
1.537,1.533980846,3.151931047,12
1.538,1.533980846,3.153772116,12
1.539,3.067961693,3.155920029,12
1.54,3.067961693,3.158067942,12
1.541,1.533980846,3.15990901,12
1.542,3.067961693,3.162056923,12
1.543,1.533980846,3.164204836,12
1.544,1.533980846,3.166352749,12
1.545,1.533980846,3.168500662,12
1.546,1.533980846,3.170648575,12
1.547,1.533980846,3.172796488,12
1.548,3.067961693,3.174944401,12
1.549,1.533980846,3.176478624,12
1.55,1.533980846,3.179240227,12
1.551,3.067961693,3.18138814,12
1.552,1.533980846,3.183229208,12
1.553,3.067961693,3.185377121,12
1.554,1.533980846,3.187218189,12
1.555,1.533980846,3.189366102,12
1.556,3.067961693,3.19120717,12
1.557,1.533980846,3.193661928,12
1.558,1.533980846,3.195809841,12
1.559,1.533980846,3.197957754,12
1.56,1.533980846,3.200412512,12
1.561,3.067961693,3.20286727,12
1.562,3.067961693,3.205015182,12
1.563,1.533980846,3.207163095,12
1.565,3.067961693,3.209924698,12
1.566,3.067961693,3.212072611,12
1.567,3.067961693,3.214220524,12
1.568,1.533980846,3.216061592,12
1.569,3.067961693,3.21790266,12
1.57,1.533980846,3.220050335,12
1.571,1.533980846,3.222198248,12
1.572,3.067961693,3.224346161,12
1.573,3.067961693,3.226494074,12
1.574,1.533980846,3.228641987,12
1.575,1.533980846,3.231403589,12
1.576,1.533980846,3.233551502,12
1.577,1.533980846,3.23539257,12
1.578,1.533980846,3.237847328,12
1.579,1.533980846,3.239995241,12
1.58,1.533980846,3.241836309,12
1.581,3.067961693,3.243984222,12
1.582,3.067961693,3.246132135,12
1.583,3.067961693,3.247973204,12
1.584,3.067961693,3.250734806,12
1.586,1.533980846,3.252575874,12
1.587,3.067961693,3.255337477,12
1.588,1.533980846,3.257178545,12
1.589,3.067961693,3.259633303,12
1.59,1.533980846,3.261167526,12
1.591,1.533980846,3.263622284,12
1.592,1.533980846,3.266077042,12
1.593,3.067961693,3.268224955,12
1.594,1.533980846,3.270066023,12
1.595,1.533980846,3.272213936,12
1.596,1.533980846,3.274668694,12
1.597,1.533980846,3.276816607,12
1.598,1.533980846,3.278657675,12
1.6,1.533980846,3.281112432,12
1.6,3.067961693,3.283260345,12
1.601,1.533980846,3.285101414,12
1.603,1.533980846,3.287249327,12
1.603,1.533980846,3.28939724,12
1.604,3.067961693,3.291545153,12
1.605,3.067961693,3.293386221,12
1.607,1.533980846,3.295227289,12
