time,motor_voltage,qei.omega,qei.theta
0.5,3.120033026,0,0.044178661
0.506,3.14986515,0,0.045712642
0.511,3.185622692,0,0.047860216
0.517,3.215386152,0,0.049700994
0.523,3.251060486,0,0.051848568
0.528,3.286688566,1.533980846,0.053996142
0.534,3.316342831,1.533980846,0.056450512
0.542,3.351884842,0,0.059518475
0.548,3.399199963,1.533980846,0.062279642
0.555,3.434629917,0,0.064733982
0.56,3.475903273,0,0.066574737
0.566,3.505343199,1.533980846,0.068722285
0.571,3.534748554,1.533980846,0.071176626
0.58,3.569988728,0,0.075471722
0.59,3.628609419,0,0.079460025
0.598,3.681245565,1.533980846,0.083448328
0.607,3.727934599,0,0.087129839
0.614,3.78034687,0,0.089890972
0.62,3.821028709,1.533980846,0.09326569
0.626,3.855839968,0,0.096026823
0.633,3.89059639,0,0.099094748
0.639,3.931075573,1.533980846,0.103083052
0.646,3.965711594,1.533980846,0.106764562
0.654,4.011805534,0,0.110752866
0.661,4.052053928,1.533980846,0.114127584
0.667,4.086490631,0,0.117195509
0.673,4.12086916,0,0.120570228
0.679,4.155189037,0,0.123638153
0.683,4.195154667,1.533980846,0.126399323
0.688,4.217955589,1.533980846,0.129160523
0.693,4.252106667,0,0.131921723
0.699,4.280520439,0,0.134989724
0.705,4.308891296,0,0.138057724
0.709,4.342880726,0,0.140818924
0.713,4.365505695,1.533980846,0.143580124
0.718,4.393748283,1.533980846,0.146034524
0.722,4.416311264,0,0.148795724
0.727,4.438846111,0,0.151556924
0.731,4.472596169,0,0.154624924
0.737,4.495060921,0,0.157999724
0.742,4.523101807,0,0.161067724
0.747,4.551098347,0,0.164442524
0.753,4.584634304,1.533980846,0.168430924
0.758,4.612531185,1.533980846,0.171805725
0.763,4.640382767,1.533980846,0.174873725
0.768,4.668188572,0,0.177634925
0.773,4.695948601,1.533980846,0.181009725
0.777,4.7236619,0,0.183770925
0.781,4.751328468,1.533980846,0.186532125
0.786,4.773427963,0,0.189600125
0.79,4.795497417,0,0.192361325
0.795,4.817536831,1.533980846,0.196042925
0.8,4.845042706,0,0.200338125
0.806,4.872501373,0,0.204019725
0.81,4.905387878,1.533980846,0.207087725
0.815,4.927273273,1.533980846,0.210769325
0.82,4.954586506,1.533980846,0.213837326
0.824,4.981851101,0,0.217212126
0.829,5.0036273,1.533980846,0.221507326
0.836,5.030802727,0,0.226416126
0.842,5.068765163,1.533980846,0.231018126
0.848,5.10122633,1.533980846,0.235313326
0.854,5.133615494,1.533980846,0.240222126
0.859,5.165931225,0,0.244210526
0.865,5.192804813,1.533980846,0.247892126
0.87,5.2249856,1.533980846,0.251573652
0.874,5.251746178,0,0.254641533
0.878,5.273117542,0,0.258016169
0.882,5.294455528,0,0.261390805
0.887,5.315759659,1.533980846,0.265072227
0.89,5.34234333,0,0.268140078
0.894,5.363572121,1.533980846,0.271821499
0.898,5.384766579,0,0.27550292
0.903,5.405927658,1.533980846,0.279797941
0.909,5.427054405,1.533980846,0.284706533
0.914,5.458680153,1.533980846,0.28930831
0.92,5.484975338,0,0.294523656
0.927,5.516458511,0,0.299432218
0.933,5.553090096,1.533980846,0.30495435
0.94,5.584402561,1.533980846,0.310783267
0.946,5.615635872,1.533980846,0.317225754
0.955,5.651974201,1.533980846,0.326122522
0.965,5.708855152,0,0.33379215
0.973,5.755191803,0,0.341154993
0.981,5.791104317,1.533980846,0.347904265
0.988,5.832009792,1.533980846,0.354039967
0.995,5.867681503,1.533980846,0.359868914
1,5.898166656,0,0.365084291
1.007,5.928568363,1.533980846,0.371833563
1.014,5.96393013,1.533980846,0.378582835
1.021,5.999176502,1.533980846,0.385025322
1.027,6.034307003,0,0.390854269
1.034,6.064325809,1.533980846,0.398830682
1.042,6.099238873,0,0.406193525
1.05,6.138995171,0,0.412942797
1.056,6.173654556,0,0.419385314
1.063,6.208194733,1.533980846,0.427361757
1.07,6.242614269,1.533980846,0.433804244
1.075,6.276913643,0,0.43840602
1.079,6.301338673,3.067961693,0.442701042
1.084,6.325701714,1.533980846,0.447302818
1.088,6.345147133,1.533980846,0.45159781
1.093,6.369397163,1.533980846,0.457733512
1.099,6.38875246,1.533980846,0.463562459
1.104,6.417709351,1.533980846,0.469391376
1.11,6.441770077,0,0.474606752
1.116,6.470559597,1.533980846,0.481969595
1.122,6.499257088,1.533980846,0.488412112
1.128,6.53262043,1.533980846,0.493320674
1.133,6.556374073,1.533980846,0.498842806
1.137,6.580063343,1.533980846,0.504364967
1.142,6.598967552,1.533980846,0.509273529
1.147,6.62253952,0,0.513875306
1.152,6.646046162,1.533980846,0.519704223
1.157,6.669487,0,0.524612784
1.161,6.688192368,0,0.529521346
1.166,6.71151495,1.533980846,0.536270618
1.172,6.739414215,0,0.54179275
1.176,6.762590408,1.533980846,0.546394527
1.181,6.781083584,1.533980846,0.551303089
1.185,6.804139614,0,0.555904865
1.189,6.822535992,1.533980846,0.561120212
1.193,6.840889454,1.533980846,0.566028774
1.197,6.859199524,0,0.57063055
1.202,6.877466679,1.533980846,0.575845897
1.206,6.900238991,1.533980846,0.581674814
1.211,6.918407917,1.533980846,0.587503731
1.216,6.941057682,1.533980846,0.594559789
1.223,6.968146801,1.533980846,0.602229416
1.229,6.990645409,0,0.608671904
1.235,7.017552853,1.533980846,0.616648316
1.242,7.048818588,1.533980846,0.624317944
1.248,7.079947948,1.533980846,0.630760431
1.254,7.106521606,1.533980846,0.638430059
1.26,7.128588676,1.533980846,0.645792902
1.266,7.1593647,1.533980846,0.652848959
1.271,7.185634136,1.533980846,0.659905016
1.277,7.207447052,3.067961693,0.667267859
1.281,7.233529091,0,0.671869636
1.286,7.255185127,1.533980846,0.677084982
1.29,7.272458553,1.533980846,0.682300329
1.293,7.289686203,0,0.686902106
1.298,7.306867599,1.533980846,0.692424238
1.302,7.32400322,1.533980846,0.69855994
1.307,7.34109211,0,0.704082072
1.311,7.362388134,0,0.709297419
1.316,7.379373074,1.533980846,0.716353476
1.322,7.400537968,0,0.723102748
1.327,7.425839901,1.533980846,0.730158806
1.332,7.446844101,1.533980846,0.736294508
1.337,7.467774868,1.533980846,0.74243021
1.342,7.488631725,1.533980846,0.750099838
1.347,7.50941515,1.533980846,0.758076251
1.354,7.530124187,1.533980846,0.767279804
1.361,7.558991909,0,0.775256217
1.367,7.583619118,0,0.784152985
1.373,7.612215042,0,0.791515827
1.378,7.636608124,1.533980846,0.7982651
1.384,7.656853199,1.533980846,0.805321157
1.388,7.68104744,0,0.811456859
1.393,7.701125622,1.533980846,0.818206131
1.399,7.717133999,1.533980846,0.825262189
1.403,7.737075329,0,0.831091106
1.407,7.756940365,1.533980846,0.836920023
1.412,7.776729107,1.533980846,0.84274894
1.416,7.792504787,1.533980846,0.848271072
1.42,7.808230877,1.533980846,0.855020344
1.425,7.823908329,0,0.862076402
1.43,7.843434811,1.533980846,0.869132459
1.435,7.862884521,1.533980846,0.875881732
1.439,7.882256031,0,0.881710649
1.444,7.897697449,0,0.888459921
1.448,7.916929245,1.533980846,0.895209193
1.453,7.93608284,1.533980846,0.901344895
1.458,7.951349258,1.533980846,0.909934878
1.467,7.970361233,1.533980846,0.922819853
1.475,8.008150101,1.533980846,0.933250546
1.482,8.034414291,0,0.94429481
1.489,8.060522079,1.533980846,0.955952644
1.497,8.086475372,1.533980846,0.966690123
1.504,8.115943909,1.533980846,0.977734387
1.512,8.141560555,1.533980846,0.988165081
1.519,8.167019844,1.533980846,0.997675419
1.525,8.192320824,0,1.005039096
1.53,8.213882446,1.533980846,1.014858127
1.537,8.235325813,1.533980846,1.025290132
1.544,8.260195732,1.533980846,1.036642432
1.552,8.284906387,1.533980846,1.049222231
1.559,8.312950134,1.533980846,1.0599612
1.567,8.337316513,1.533980846,1.070393324
1.573,8.361521721,0,1.079291582
1.578,8.38214016,1.533980846,1.086655498
1.582,8.402639389,1.533980846,1.093405962
1.587,8.419631004,1.533980846,1.101383686
1.592,8.433164597,3.067961693,1.109974742
1.598,8.450005531,1.533980846,1.120406866
1.606,8.470106125,1.533980846,1.132986546
1.614,8.496718407,1.533980846,1.145873547
1.622,8.523117065,1.533980846,1.159373879
1.63,8.549300194,1.533980846,1.170113206
1.637,8.575266838,1.533980846,1.181466103
1.646,8.597809792,1.533980846,1.194046021
1.653,8.626549721,1.533980846,1.208467007
1.662,8.648712158,1.533980846,1.220740438
1.669,8.676960945,0,1.230865717
1.675,8.698740005,1.533980846,1.239763975
1.681,8.717273712,1.533980846,1.248661995
1.686,8.735684395,1.533980846,1.256639719
1.69,8.747888565,0,1.263390064
1.695,8.763067245,1.533980846,1.273515701
1.702,8.781166077,1.533980846,1.283334374
1.708,8.79914093,3.067961693,1.292846084
1.713,8.816989899,1.533980846,1.300516963
1.718,8.83176899,1.533980846,1.309108377
1.723,8.846461296,1.533980846,1.318006516
1.728,8.863975525,1.533980846,1.32598412
1.734,8.878475189,3.067961693,1.336109281
1.739,8.892887115,1.533980846,1.343780041
1.744,8.907211304,1.533980846,1.353598475
1.751,8.924283981,1.533980846,1.362496614
1.757,8.94122982,1.533980846,1.374769688
1.763,8.960839272,1.533980846,1.382133484
1.768,8.974740028,1.533980846,1.390111089
1.772,8.985796928,1.533980846,1.397781849
1.777,8.999538422,1.533980846,1.405145884
1.781,9.010467529,1.533980846,1.412509441
1.786,9.024048805,3.067961693,1.422021031
1.79,9.034850121,0,1.428157449
1.794,9.050944328,1.533980846,1.43521452
1.798,9.058942795,1.533980846,1.44288516
1.804,9.069558144,1.533980846,1.45239687
1.81,9.085373878,1.533980846,1.462521911
1.815,9.101059914,1.533980846,1.469272256
1.82,9.114032745,3.067961693,1.47970438
1.826,9.124346733,1.533980846,1.487682104
1.83,9.139708519,0,1.496273279
1.836,9.152411461,1.533980846,1.50701189
1.842,9.167535782,1.533980846,1.516216636
1.847,9.182529449,3.067961693,1.524500728
1.852,9.194925308,1.533980846,1.533398867
1.858,9.207229614,3.067961693,1.542296767
1.863,9.221875191,1.533980846,1.550274253
1.867,9.233979225,3.067961693,1.558558583
1.871,9.243597031,1.533980846,1.565922379
1.876,9.255537033,1.533980846,1.573899984
1.88,9.265023232,1.533980846,1.581263781
1.884,9.276799202,1.533980846,1.588627577
1.889,9.286153793,1.533980846,1.596604824
1.893,9.295450211,1.533980846,1.603661656
1.897,9.3046875,1.533980846,1.611025453
1.902,9.316151619,3.067961693,1.619923353
1.907,9.325256348,1.533980846,1.628514647
1.912,9.336554527,1.533980846,1.637412667
1.917,9.349990845,0,1.646003842
1.922,9.358875275,1.533980846,1.654595017
1.928,9.372089386,3.067961693,1.663493037
1.933,9.383000374,1.533980846,1.672391057
1.938,9.393817902,3.067961693,1.680061817
1.942,9.404543877,1.533980846,1.688652873
1.947,9.413057327,1.533980846,1.698778033
1.953,9.423615456,1.533980846,1.708289504
1.96,9.436161995,1.533980846,1.725471616
1.971,9.452682495,1.533980846,1.744494796
1.98,9.472997665,1.533980846,1.760449767
1.989,9.490961075,1.533980846,1.775177479
1.999,9.508621216,1.533980846,1.793586612
2.009,9.525978088,1.533980846,1.810461879
2.017,9.544904709,3.067961693,1.823962212
2.025,9.561617851,3.067961693,1.837462425
2.032,9.576216698,0,1.850042224
2.04,9.588791847,1.533980846,1.862315178
2.046,9.601181984,1.533980846,1.872440457
2.051,9.611654282,1.533980846,1.882872462
2.057,9.623699188,1.533980846,1.891463399
2.062,9.632188797,1.533980846,1.902509212
2.069,9.640583038,1.533980846,1.913554907
2.074,9.652175903,1.533980846,1.923680186
2.079,9.660341263,1.533980846,1.931350827
2.083,9.670015335,1.533980846,1.939021468
2.088,9.676387787,3.067961693,1.946692109
2.092,9.682699203,1.533980846,1.954669356
2.096,9.688948631,3.067961693,1.962953568
2.102,9.696676254,1.533980846,1.972158194
2.106,9.702788353,1.533980846,1.97952199
2.11,9.711842537,3.067961693,1.98841989
2.115,9.716317177,1.533980846,1.997317791
2.12,9.725164413,3.067961693,2.006522894
2.126,9.732430458,1.533980846,2.016341925
2.131,9.738175392,3.067961693,2.02708149
2.137,9.746675491,1.533980846,2.038434744
2.144,9.755038261,1.533980846,2.050708532
2.15,9.764618874,1.533980846,2.061754942
2.156,9.772681236,0,2.072187662
2.161,9.781910896,1.533980846,2.081699848
2.168,9.787100792,1.533980846,2.093053102
2.173,9.794768333,3.067961693,2.103485823
2.179,9.802297592,3.067961693,2.113304853
2.184,9.809686661,1.533980846,2.121282816
2.189,9.815738678,1.533980846,2.130181313
2.193,9.820509911,1.533980846,2.137545586
2.197,9.826387405,1.533980846,2.145216703
2.201,9.831019402,3.067961693,2.153194666
2.205,9.835588455,1.533980846,2.160252094
2.211,9.840096474,1.533980846,2.170991659
2.216,9.845643044,1.533980846,2.180197001
2.222,9.852171898,1.533980846,2.1918571
2.228,9.858559608,1.533980846,2.203517199
2.235,9.864808083,1.533980846,2.216711521
2.242,9.871920586,1.533980846,2.22898531
2.248,9.8788414,3.067961693,2.240338564
2.254,9.88462162,1.533980846,2.251998663
2.259,9.89026165,1.533980846,2.262124538
2.266,9.89576149,0,2.274705172
2.273,9.901120186,1.533980846,2.286058426
2.279,9.907194138,1.533980846,2.297104836
2.284,9.912247658,1.533980846,2.306003332
2.288,9.916351318,1.533980846,2.313981295
2.293,9.919564247,3.067961693,2.322879791
2.298,9.922714233,1.533980846,2.332085133
2.302,9.927321434,1.533980846,2.341597319
2.307,9.931053162,1.533980846,2.351723194
2.312,9.934686661,1.533980846,2.359701157
2.316,9.937523842,3.067961693,2.368292809
2.321,9.940980911,3.067961693,2.378111839
2.326,9.944339752,1.533980846,2.386703491
2.331,9.946956635,1.533980846,2.395601988
2.336,9.950139046,1.533980846,2.405421019
2.341,9.953223228,3.067961693,2.415853739
2.346,9.956209183,1.533980846,2.425979614
2.353,9.959096909,3.067961693,2.438560247
2.359,9.962974548,1.533980846,2.449299812
2.365,9.966144562,0,2.458811998
2.369,9.969173431,1.533980846,2.467710495
2.374,9.971114159,1.533980846,2.47783637
2.38,9.973450661,3.067961693,2.488269091
2.385,9.976124763,1.533980846,2.496553898
2.389,9.978245735,1.533980846,2.504225016
2.393,9.979870796,1.533980846,2.512202978
2.397,9.981813431,1.533980846,2.52079463
2.402,9.983297348,1.533980846,2.529079437
2.406,9.985063553,1.533980846,2.537364244
2.411,9.986404419,3.067961693,2.54749012
2.417,9.987683296,3.067961693,2.558843374
2.422,9.98948288,1.533980846,2.567741871
2.428,9.99087429,3.067961693,2.580015659
2.434,9.992413521,1.533980846,2.591368914
2.44,9.993810654,3.067961693,2.601494789
2.446,9.995065689,1.533980846,2.612234354
2.451,9.996178627,1.533980846,2.621439695
2.456,9.996997833,1.533980846,2.630645037
2.462,9.997717857,1.533980846,2.646907806
2.471,9.998560905,1.533980846,2.661636353
2.479,9.999360085,1.533980846,2.676364899
2.487,9.999761581,3.067961693,2.692934513
2.494,9.999992371,1.533980846,2.705208302
2.502,9.999968529,1.533980846,2.720857382
2.511,9.999715805,1.533980846,2.736199617
2.519,9.999210358,1.533980846,2.750314474
2.524,9.998452187,1.533980846,2.762281418
2.532,9.997717857,0,2.777009964
2.54,9.996518135,1.533980846,2.789283752
2.546,9.995065689,3.067961693,2.800637007
2.551,9.994029045,1.533980846,2.811990261
2.558,9.992413521,1.533980846,2.822422981
2.564,9.99087429,1.533980846,2.83408308
2.569,9.989192963,1.533980846,2.842674732
2.573,9.987683296,1.533980846,2.85034585
2.578,9.986404419,3.067961693,2.86077857
2.584,9.984718323,3.067961693,2.874586582
2.59,9.982563972,1.533980846,2.884712458
2.595,9.980267525,1.533980846,2.894224644
2.601,9.977828979,1.533980846,2.905271053
2.607,9.976124763,3.067961693,2.917237997
2.613,9.97299099,1.533980846,2.926136494
2.617,9.970150948,1.533980846,2.935955524
2.623,9.968179703,3.067961693,2.952218294
2.632,9.965104103,1.533980846,2.964492083
2.639,9.960224152,1.533980846,2.97737956
2.646,9.956209183,1.533980846,2.990880728
2.653,9.952001572,3.067961693,3.00407505
2.659,9.947600365,3.067961693,3.016655684
2.665,9.943675995,1.533980846,3.027395248
2.671,9.939609528,1.533980846,3.037521124
2.676,9.935401917,1.533980846,3.047340155
2.681,9.931787491,3.067961693,3.056238651
2.686,9.92807579,3.067961693,3.066057682
2.692,9.924265862,1.533980846,3.07833147
2.698,9.919564247,1.533980846,3.088764191
2.703,9.914721489,1.533980846,3.098276377
2.709,9.910578728,1.533980846,3.109015942
2.714,9.905478477,1.533980846,3.118528128
2.719,9.901120186,1.533980846,3.128347158
2.724,9.896663666,1.533980846,3.136325121
2.729,9.892110825,3.067961693,3.146757841
2.735,9.887459755,1.533980846,3.15903163
2.741,9.881749153,1.533980846,3.170384884
2.747,9.874909401,3.067961693,3.181431293
2.753,9.868895531,1.533980846,3.193398237
2.76,9.863776207,1.533980846,3.204751492
2.765,9.856446266,3.067961693,3.214877367
2.77,9.851093292,1.533980846,3.223469019
2.775,9.845643044,1.533980846,3.232060671
2.779,9.840096474,1.533980846,3.240345478
2.783,9.834451675,1.533980846,3.248323441
2.788,9.829866409,3.067961693,3.257221937
2.794,9.825219154,1.533980846,3.269188881
2.799,9.818132401,3.067961693,3.279928446
2.805,9.810905457,1.533980846,3.290974855
2.811,9.804776192,3.067961693,3.302634954
2.818,9.797293663,1.533980846,3.315215588
2.824,9.788388252,1.533980846,3.325648308
2.829,9.780604362,1.533980846,3.336081028
2.835,9.772681236,3.067961693,3.346820593
2.841,9.765973091,1.533980846,3.357867002
2.847,9.757795334,1.533980846,3.369220257
2.853,9.74947834,3.067961693,3.379346132
2.858,9.741024017,1.533980846,3.390085697
2.864,9.733872414,3.067961693,3.400211573
2.869,9.725164413,1.533980846,3.40849638
2.873,9.717801094,3.067961693,3.416781187
2.878,9.710342407,1.533980846,3.425065994
2.883,9.704306602,1.533980846,3.433350801
2.887,9.696676254,1.533980846,3.442249298
2.892,9.688948631,1.533980846,3.449920416
2.897,9.682699203,1.533980846,3.459739447
2.902,9.674799919,1.533980846,3.468637943
2.907,9.666805267,1.533980846,3.479070663
2.913,9.658716202,1.533980846,3.489810228
2.918,9.648882866,1.533980846,3.49901557
2.924,9.638912201,1.533980846,3.50944829
2.929,9.630497932,1.533980846,3.519267321
2.935,9.621990204,3.067961693,3.530620575
2.94,9.611654282,3.067961693,3.541053295
2.947,9.602936745,1.533980846,3.555168152
2.954,9.588791847,1.533980846,3.568669319
2.964,9.578023911,3.067961693,3.588000536
2.974,9.559775352,1.533980846,3.604876995
2.981,9.541150093,3.067961693,3.617457628
2.991,9.527887344,1.533980846,3.63709569
3,9.508621216,3.067961693,3.649983168
3.006,9.490961075,1.533980846,3.663484335
3.014,9.479019165,1.533980846,3.675144434
3.02,9.46288681,1.533980846,3.686497688
3.026,9.450631142,3.067961693,3.696623564
3.032,9.438240051,1.533980846,3.707363129
3.037,9.427812576,1.533980846,3.716261625
3.042,9.415176392,3.067961693,3.724546432
3.047,9.404543877,3.067961693,3.734058619
3.052,9.393817902,1.533980846,3.74326396
3.058,9.383000374,0,3.754924059
3.065,9.367699623,1.533980846,3.766277313
3.071,9.354440689,1.533980846,3.77517581
3.075,9.341048241,3.067961693,3.784994841
3.081,9.332046509,1.533980846,3.794200182
3.085,9.318432808,1.533980846,3.801564455
3.09,9.306987762,3.067961693,3.809849262
3.094,9.297764778,1.533980846,3.81752038
3.099,9.28848362,3.067961693,3.827339411
3.104,9.279143333,1.533980846,3.836851597
3.11,9.265023232,1.533980846,3.847284317
3.117,9.250772476,1.533980846,3.858023882
3.122,9.23638916,3.067961693,3.867229223
3.127,9.224303246,1.533980846,3.873979807
3.13,9.209679604,1.533980846,3.881037235
3.134,9.202318192,1.533980846,3.888094664
3.139,9.192453384,1.533980846,3.896379471
3.143,9.180039406,3.067961693,3.904971123
3.148,9.167535782,1.533980846,3.91325593
3.153,9.157467842,1.533980846,3.922154427
3.158,9.14480114,1.533980846,3.931359768
3.163,9.129481316,1.533980846,3.93995142
3.168,9.119196892,3.067961693,3.947622538
3.172,9.106259346,1.533980846,3.954373121
3.175,9.095845222,1.533980846,3.961123705
3.179,9.085373878,3.067961693,3.966953754
3.183,9.07484436,1.533980846,3.974624872
3.187,9.06690979,3.067961693,3.981682301
3.191,9.056280136,1.533980846,3.98812604
3.194,9.045593262,3.067961693,3.994262934
3.198,9.037541389,0,4.000092983
3.202,9.026754379,1.533980846,4.007453918
3.206,9.015911102,1.533980846,4.014814377
3.211,9.005009651,1.533980846,4.024934292
3.218,8.991304398,1.533980846,4.036280632
3.224,8.971966743,1.533980846,4.044560432
3.228,8.955254555,1.533980846,4.051614761
3.232,8.944042206,1.533980846,4.060202599
3.237,8.929946899,1.533980846,4.06756258
3.242,8.918606758,1.533980846,4.075229645
3.247,8.904353142,1.533980846,4.083509445
3.252,8.890011787,1.533980846,4.091482639
3.257,8.875582695,1.533980846,4.104056835
3.267,8.861064911,1.533980846,4.121536255
3.276,8.83176899,1.533980846,4.133190155
3.283,8.805104256,1.533980846,4.145457268
3.289,8.784170151,1.533980846,4.157418251
3.296,8.7660923,1.533980846,4.168764591
3.302,8.744842529,1.533980846,4.179497242
3.309,8.726494789,1.533980846,4.189311504
3.316,8.708022118,1.533980846,4.200044632
3.322,8.683200836,1.533980846,4.208938122
3.327,8.664440155,1.533980846,4.218443871
3.334,8.648712158,1.533980846,4.227950573
3.339,8.629725456,1.533980846,4.238070488
3.345,8.613810539,1.533980846,4.249724865
3.353,8.591385841,1.533980846,4.262604237
3.36,8.565554619,3.067961693,4.273644447
3.367,8.5427742,3.067961693,4.285605431
3.374,8.519828796,1.533980846,4.296030998
3.38,8.496718407,1.533980846,4.303084373
3.384,8.476778984,1.533980846,4.309524536
3.388,8.463418961,3.067961693,4.316270828
3.392,8.450005531,1.533980846,4.323324203
3.397,8.43653965,1.533980846,4.330683708
3.402,8.419631004,3.067961693,4.339884281
3.407,8.402639389,3.067961693,4.347858429
3.412,8.385564804,1.533980846,4.356137753
3.418,8.368407249,1.533980846,4.365337849
3.423,8.347709656,0,4.373310089
3.428,8.330370903,1.533980846,4.380977154
3.433,8.312950134,1.533980846,4.388643265
3.438,8.29544735,1.533980846,4.395696163
3.442,8.277862549,1.533980846,4.403056622
3.447,8.263735771,1.533980846,4.410723686
3.453,8.246004105,1.533980846,4.41931057
3.458,8.224618912,0,4.42789793
3.464,8.206707954,1.533980846,4.435564995
3.47,8.185108185,1.533980846,4.44507122
3.475,8.163392067,1.533980846,4.453658581
3.48,8.145207405,1.533980846,4.460098743
3.484,8.126941681,0,4.467152596
3.488,8.112271309,1.533980846,4.473898888
3.493,8.09386158,1.533980846,4.481871605
3.498,8.079075813,1.533980846,4.488004684
3.502,8.060522079,1.533980846,4.495057583
3.506,8.045622826,1.533980846,4.502109528
3.511,8.03067112,1.533980846,4.509775639
3.516,8.011911392,1.533980846,4.518668175
3.523,7.989295006,1.533980846,4.527254581
3.529,7.966565132,1.533980846,4.535840511
3.534,7.943722248,1.533980846,4.543507099
3.54,7.924600124,1.533980846,4.552399635
3.545,7.905399799,1.533980846,4.55975914
3.55,7.882256031,1.533980846,4.568344593
3.556,7.859000683,1.533980846,4.577237606
3.562,7.839535713,1.533980846,4.586437225
3.568,7.81215477,1.533980846,4.595329762
3.574,7.792504787,1.533980846,4.605142117
3.581,7.764864922,1.533980846,4.614955425
3.587,7.741054535,0,4.623847961
3.594,7.713136673,1.533980846,4.632740498
3.6,7.689087868,3.067961693,4.641940594
3.606,7.664929867,1.533980846,4.648993015
3.611,7.640663147,1.533980846,4.655738831
3.615,7.62035799,1.533980846,4.66156435
3.619,7.604059696,1.533980846,4.668003559
3.625,7.587713242,1.533980846,4.677509785
3.632,7.558991909,1.533980846,4.687628746
3.638,7.530124187,1.533980846,4.695600986
3.645,7.50941515,1.533980846,4.704493999
3.65,7.484466553,1.533980846,4.712466717
3.655,7.455225468,1.533980846,4.718906403
3.66,7.43845129,1.533980846,4.725039482
3.666,7.417417526,1.533980846,4.733318329
3.671,7.392080784,1.533980846,4.74037075
3.677,7.36663866,1.533980846,4.749263287
3.683,7.34109211,1.533980846,4.755702496
3.687,7.319723606,1.533980846,4.761530399
3.691,7.302576542,1.533980846,4.767663479
3.696,7.281078339,1.533980846,4.773491383
3.7,7.263827801,1.533980846,4.779930592
3.705,7.246531487,1.533980846,4.785757065
3.709,7.224846363,1.533980846,4.792196274
3.714,7.207447052,1.533980846,4.799555779
3.719,7.185634136,1.533980846,4.8066082
3.725,7.1593647,1.533980846,4.814579964
3.731,7.137395859,1.533980846,4.822245598
3.738,7.110940456,1.533980846,4.830832005
3.744,7.079947948,0,4.839111328
3.75,7.053274155,1.533980846,4.848003387
3.757,7.022027493,1.533980846,4.856282711
3.762,6.995136738,1.533980846,4.863334656
3.767,6.972651958,1.533980846,4.869773388
3.772,6.950098038,1.533980846,4.877132416
3.781,6.927475929,1.533980846,4.891543388
3.791,6.877466679,0,4.902582645
3.799,6.836305141,3.067961693,4.912395
3.806,6.804139614,1.533980846,4.920367718
3.815,6.77184248,0,4.931406021
3.822,6.734771252,1.533980846,4.941524029
3.831,6.697529316,1.533980846,4.952255726
3.839,6.655430317,1.533980846,4.96237421
3.847,6.62253952,1.533980846,4.972186565
3.854,6.580063343,1.533980846,4.981080055
3.861,6.546880245,1.533980846,4.989051819
3.869,6.513571262,1.533980846,4.997943401
