time,_joy_in_use,charmander.mode,emergency_latched,emergency_state,gripper.state,kf.R,kf.x[0],kf.x[1],kf.x[2],kf.x[3],motor_voltage,position_pid.d_out,position_pid.kd,position_pid.kp,position_pid.output,position_pid.p_out,qei.alpha_estimate,qei.omega,qei.omega_filtered,qei.theta,reference.acceleration,reference.position,reference.velocity,trajectory.current,trajectory.state,velocity_pid.i_out,velocity_pid.ki,velocity_pid.kp,velocity_pid.output,velocity_pid.p_out,
52.68,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.0001784571068128571,0.007650387939065695,0.020125649869441986,0.06883744150400162,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009907775092869997,0,-0.00017845719412434846,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.0706029012799263,0.05999999865889549,85,0.06883495301008224,-0.0017679492011666298,
52.685,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845703405328095,0.0076473611406981945,0.020117782056331635,0.06880872696638107,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009908376960083842,0,-0.00017845701950136572,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07057169824838638,0.05999999865889549,85,0.06880374252796173,-0.0017679589800536633,
52.689,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845717957243323,0.0076441895216703415,0.02010955661535263,0.06878134608268738,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009907172061502934,0,-0.0001784571068128571,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07054431736469269,0.05999999865889549,85,0.06877635419368744,-0.0017679615411907434,
52.694,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845701950136572,0.00764115434139967,0.02010168880224228,0.0687551200389862,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.000990797532722354,0,-0.0001784571068128571,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.0705193430185318,0.05999999865889549,85,0.06875138729810715,-0.0017679565353319049,
52.698,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.0001784571068128571,0.007638584356755018,0.020095251500606537,0.06873144209384918,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009907373460009694,0,-0.00017845699039753526,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07049690186977386,0.05999999865889549,85,0.06872893124818802,-0.0017679677112028003,
52.701,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845701950136572,0.007636328227818012,0.020089171826839447,0.06871145963668823,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009908578358590603,0,-0.00017845715046860278,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07047692686319351,0.05999999865889549,85,0.06870773434638977,-0.001767950365319848,
52.704,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845717957243323,0.007633852306753397,0.020082734525203705,0.0686878189444542,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.000990677042864263,0,-0.0001784570631571114,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07045202702283859,0.05999999865889549,85,0.06868406385183334,-0.0017679627053439617,
52.708,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845701950136572,0.007631368935108185,0.020076297223567963,0.06866534054279327,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009907573694363236,0,-0.00017845713591668755,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07042956352233887,0.05999999865889549,85,0.06866160780191422,-0.0017679540906101465,
52.712,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.0001784571068128571,0.007628891617059708,0.02006985992193222,0.06864413619041443,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009907775092869997,0,-0.00017845701950136572,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07040959596633911,0.05999999865889549,85,0.06864163279533386,-0.0017679639859125018,
52.715,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.0001784571068128571,0.007626679725944996,0.020064137876033783,0.06862419098615646,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009907573694363236,0,-0.00017845715046860278,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07038840651512146,0.05999999865889549,85,0.06862045079469681,-0.0017679540906101465,
52.719,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845703405328095,0.007624202873557806,0.02005770057439804,0.06859920918941498,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009908778592944145,0,-0.00017845703405328095,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07036342471837997,0.05999999865889549,85,0.06859546154737473,-0.0017679602606222034,
52.722,0,0,0,0,0,7.849999761333493e-9,0.00002409033550065942,-0.00017845719412434846,0.007621444296091795,0.020050548017024994,0.06857556849718094,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009907172061502934,0,-0.00017845717957243323,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07034102827310562,0.05999999865889549,85,0.06857307255268097,-0.0017679528100416064,
52.726,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845701950136572,0.0076188282109797,0.0200437530875206,0.06855183094739914,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009908376960083842,0,-0.00017845703405328095,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07031355053186417,0.05999999865889549,85,0.06854559481143951,-0.0017679565353319049,
52.731,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845713591668755,0.007615793030709028,0.020035885274410248,0.06852444261312485,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009906970662996173,0,-0.00017845713591668755,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07028990983963013,0.05999999865889549,85,0.06852195411920547,-0.001767957815900445,
52.735,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.0001784569612937048,0.007613173220306635,0.020029090344905853,0.06849943101406097,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009908979991450906,0,-0.0001784570631571114,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07026117295026779,0.05999999865889549,85,0.06849322468042374,-0.0017679516458883882,
52.74,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.000178457165020518,0.007609592750668526,0.020019792020320892,0.06846706569194794,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009907172061502934,0,-0.00017845703405328095,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07023127377033234,0.05999999865889549,85,0.06846331059932709,-0.001767965266481042,
52.744,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845707770902663,0.007606831379234791,0.020012639462947845,0.06844460964202881,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.0009907573694363236,0,-0.00017845713591668755,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07021007686853409,0.05999999865889549,85,0.06844212114810944,-0.0017679540906101465,
52.747,0,0,0,0,0,7.849999761333493e-9,0.000024126027710735798,-0.00017845701950136572,0.007604354061186314,0.020006202161312103,0.06842213124036789,0,0,8.300000190734863,-0.00019925659580621868,-0.00019925659580621868,-0.00099081767257303,0,-0.00017845701950136572,0.000024126027710735798,0,1.1920928955078125e-7,0,0,0,0.07018759101629257,0.05999999865889549,85,0.06841962784528732,-0.0017679639859125018,
