time,_joy_in_use,charmander.mode,emergency_latched,emergency_state,gripper.state,kf.R,kf.x[0],kf.x[1],kf.x[2],kf.x[3],motor_voltage,position_pid.d_out,position_pid.kd,position_pid.kp,position_pid.output,position_pid.p_out,qei.alpha_estimate,qei.omega,qei.omega_filtered,qei.theta,reference.acceleration,reference.position,reference.velocity,trajectory.current,trajectory.state,velocity_pid.i_out,velocity_pid.ki,velocity_pid.kp,velocity_pid.output,velocity_pid.p_out,
161.887,0,0,0,0,0,7.849999761333493e-9,1.5717769861221313,-0.0040734983049333096,0.07010463625192642,0.1882559359073639,0.6256154775619507,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.891,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.07004674524068832,0.1881057322025299,0.6250917315483093,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.895,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06998885422945023,0.18795552849769592,0.6245388388633728,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.899,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06992774456739426,0.18779698014259338,0.6240150332450867,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023165056481957436,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.902,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06986985355615616,0.1876467764377594,0.6234912276268005,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.906,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06980873644351959,0.18748822808265686,0.6229674816131592,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.909,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06975728273391724,0.18735471367835999,0.622443675994873,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.02316473424434662,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.913,0,0,0,0,0,7.849999761333493e-9,1.5717769861221313,-0.004078131169080734,0.06969080120325089,0.18717947602272034,0.6218907833099365,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023165056481957436,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.917,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06963184475898743,0.18702927231788635,0.621337890625,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023165056481957436,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.921,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06956751644611359,0.18686237931251526,0.6207268238067627,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.925,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06949997693300247,0.1866871416568756,0.6200866103172302,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.929,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06943242996931076,0.18651190400123596,0.6195337772369385,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.933,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06936810165643692,0.18634501099586487,0.6189517378807068,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
