time,_joy_in_use,charmander.mode,emergency_latched,emergency_state,gripper.state,kf.R,kf.x[0],kf.x[1],kf.x[2],kf.x[3],motor_voltage,position_pid.d_out,position_pid.kd,position_pid.kp,position_pid.output,position_pid.p_out,qei.alpha_estimate,qei.omega,qei.omega_filtered,qei.theta,reference.acceleration,reference.position,reference.velocity,trajectory.current,trajectory.state,velocity_pid.i_out,velocity_pid.ki,velocity_pid.kp,velocity_pid.output,velocity_pid.p_out,
11.5,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.0024239993654191494,0.15211735665798187,0.39843881130218506,1.3711222410202026,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013593774288892746,0,-0.0024245730601251125,1.5714731216430664,0,1.5707963705062866,0,0,0,1.4036884307861328,0.05999999865889549,85,1.3710713386535645,-0.032617054879665375,
11.504,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.0024253560695797205,0.15208208560943604,0.39834821224212646,1.3707997798919678,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013590238988399506,0,-0.0024259223137050867,1.5714731216430664,0,1.5707963705062866,0,0,0,1.403274416923523,0.05999999865889549,85,1.3707489967346191,-0.03250856325030327,
11.507,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.002426696475595236,0.152046799659729,0.39825761318206787,1.3704780340194702,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013584453612565994,0,-0.0024272550363093615,1.5714731216430664,0,1.5707963705062866,0,0,0,1.402816653251648,0.05999999865889549,85,1.370427131652832,-0.03238954022526741,
11.511,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.0024307360872626305,0.15201018750667572,0.3981670141220093,1.3701391220092773,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.01357963215559721,0,-0.002428709529340267,1.5714731216430664,0,1.5707963705062866,0,0,0,1.4023603200912476,0.05999999865889549,85,1.3700883388519287,-0.032271984964609146,
11.515,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.0024294620379805565,0.15197250247001648,0.3980668783187866,1.3697829246520996,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013576417230069637,0,-0.00243007461540401,1.5714731216430664,0,1.5707963705062866,0,0,0,1.4018826484680176,0.05999999865889549,85,1.3697322607040405,-0.032150331884622574,
11.52,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.002430885098874569,0.15193350613117218,0.39796674251556396,1.3694274425506592,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013570631854236126,0,-0.002431488363072276,1.5714731216430664,0,1.5707963705062866,0,0,0,1.40140700340271,0.05999999865889549,85,1.369376540184021,-0.03203612193465233,
11.524,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.0024322220124304295,0.15189635753631592,0.39787137508392334,1.369055151939392,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013565167784690857,0,-0.002432948909699917,1.5714731216430664,0,1.5707963705062866,0,0,0,1.4009108543395996,0.05999999865889549,85,1.3690043687820435,-0.031906530261039734,
11.528,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.0024337363429367542,0.15185366570949554,0.3977617025375366,1.3686994314193726,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013560988940298557,0,-0.002434323774650693,1.5714731216430664,0,1.5707963705062866,0,0,0,1.400438666343689,0.05999999865889549,85,1.3686487674713135,-0.031789906322956085,
11.532,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.0024350350722670555,0.15181654691696167,0.397666335105896,1.3683778047561646,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013557453639805317,0,-0.0024356136564165354,1.5714731216430664,0,1.5707963705062866,0,0,0,1.4000128507614136,0.05999999865889549,85,1.3683269023895264,-0.031685907393693924,
11.536,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.002436317503452301,0.1517794132232666,0.39757096767425537,1.3680057525634766,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013551989570260048,0,-0.002436951035633683,1.5714731216430664,0,1.5707963705062866,0,0,0,1.399522066116333,0.05999999865889549,85,1.367954969406128,-0.0315670445561409,
11.541,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.00243764347396791,0.15174046158790588,0.3974708318710327,1.3676671981811523,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013548774644732475,0,-0.002438207622617483,1.5714731216430664,0,1.5707963705062866,0,0,0,1.3990992307662964,0.05999999865889549,85,1.3676166534423828,-0.031465716660022736,
11.544,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.0024388907477259636,0.1517033576965332,0.3973754644393921,1.367345929145813,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013543953187763691,0,-0.002439384115859866,1.5714731216430664,0,1.5707963705062866,0,0,0,1.3986557722091675,0.05999999865889549,85,1.3672951459884644,-0.031360626220703125,
11.548,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.002440121490508318,0.15166622400283813,0.39728009700775146,1.3670079708099365,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013539775274693966,0,-0.002440609037876129,1.5714731216430664,0,1.5707963705062866,0,0,0,1.3982139825820923,0.05999999865889549,85,1.366957187652588,-0.03125676512718201,
11.553,0,0,0,0,0,7.849999761333493e-9,1.5714731216430664,-0.002441575052216649,0.1516217291355133,0.3971656560897827,1.366601824760437,0,0,4.150000095367432,-0.002808517310768366,-0.002808517310768366,-0.013536239042878151,0,-0.002442055381834507,1.5714731216430664,0,1.5707963705062866,0,0,0,1.3976852893829346,0.05999999865889549,85,1.3665512800216675,-0.03113400563597679,
